content_format,video_id,hybrid_decision_score,model_score_percentile,model_score,prediction_rank,decision_score,confidence_level
shorts,NR01kpdFfb4,18.6059,31.0098,0.00010978,3950,0.0,
shorts,FZtsqjGdKQI,18.5958,0.0,0.0,,46.4894,medium
shorts,C57cu_LQI7g,18.5954,30.9923,0.00010882,3951,0.0,
shorts,RvsmPP3CaJI,18.5849,30.9748,0.00010829,3952,0.0,
shorts,0cY07nJi6sk,18.5364,0.0,0.0,,46.3411,medium
shorts,EEuxUlCj10Q,18.522,30.87,0.00010651,3958,0.0,
shorts,MqlmUpHPU0g,18.5011,30.8351,0.00010536,3960,0.0,
shorts,iu3ltNsSXIA,18.4906,30.8176,0.00010535,3961,0.0,
shorts,bN7IkPq63Qo,18.4801,30.8001,0.00010403,3962,0.0,
shorts,lMEVfTV69qc,18.4696,0.0,0.0,,46.1739,medium
shorts,O6ZGBGgwxvY,18.4591,30.7652,0.00010314,3964,0.0,
shorts,8rrAyrNve68,18.4486,30.7477,0.00010303,3965,0.0,
shorts,zRfgw1rYdHE,18.4382,30.7303,0.0001027,3966,0.0,
shorts,qqkc54fX7Qk,18.4277,30.7128,0.00010262,3967,0.0,
shorts,fojqvvCwlL4,18.4067,30.6778,0.00010188,3969,0.0,
shorts,yHJAVswwouE,18.3962,30.6604,0.0001018,3970,0.0,
shorts,GjaQ_RSGDIc,18.3752,30.6254,0.0001016,3972,0.0,
shorts,QzeCyCfZsGA,18.3734,0.0,0.0,,45.9335,medium
shorts,e_2AFGOUgFw,18.3662,0.0,0.0,,45.9154,medium
shorts,62wAOFrif_I,18.3297,0.0,0.0,,45.8243,medium
shorts,ydguo-VDCkw,18.3124,30.5206,0.00010062,3978,0.0,
shorts,7GteMkiMGZ4,18.3019,30.5031,0.00010052,3979,0.0,
shorts,5rtca_4Dz10,18.2809,30.4682,0.00010025,3981,0.0,
shorts,-cLXRIJKCJw,18.2547,0.0,0.0,,45.6368,medium
shorts,Fiz2G1lO-pQ,18.2498,0.0,0.0,,45.6246,medium
shorts,0QyqvS8KHvQ,18.2495,30.4158,9.965e-05,3984,0.0,
shorts,MnfmaNuU324,18.239,30.3983,9.949e-05,3985,0.0,
shorts,0VI4Mwtuml0,18.2285,30.3809,9.931e-05,3986,0.0,
shorts,GsGwgPlXcaQ,18.2075,30.3459,9.763e-05,3988,0.0,
shorts,yvB9wxIle4w,18.197,30.3284,9.745e-05,3989,0.0,
shorts,bz_3Evsd2XY,18.196,0.0,0.0,,45.4899,medium
shorts,IVCdDWCWmpI,18.1866,30.311,9.678e-05,3990,0.0,
shorts,z_wEQXAcXZc,18.1656,30.276,9.47e-05,3992,0.0,
shorts,_3OTrJYpig8,18.1447,30.2411,9.307e-05,3995,0.0,
shorts,KexGsP8CCzk,18.1237,30.2061,9.209e-05,3996,0.0,
shorts,WwPh8Y7QZ6w,18.0818,30.1363,9.123e-05,4000,0.0,
shorts,nlaNBoUYvnQ,18.0647,0.0,0.0,,45.1618,medium
shorts,k1B4HfR3sHU,18.0608,30.1013,9.046e-05,4002,0.0,
shorts,CqszshV7QXM,18.0503,30.0839,9.043e-05,4003,0.0,
shorts,KtqtpON6A7w,18.0188,30.0314,8.994e-05,4006,0.0,
shorts,PV8cLt0LldY,17.9979,29.9965,8.984e-05,4008,0.0,
shorts,_-i1kJIy3J0,17.977,29.9616,8.891e-05,4010,0.0,
shorts,zl9QxsBcWTo,17.9455,29.9092,8.852e-05,4013,0.0,
shorts,pj_tbM5VxQ4,17.935,29.8917,8.799e-05,4014,0.0,
shorts,pnC3atvz9D0,17.9245,29.8742,8.74e-05,4015,0.0,
shorts,zrAFzVialPQ,17.8931,29.8218,8.704e-05,4018,0.0,
shorts,D7ddhaH5q3A,17.8916,0.0,0.0,,44.7291,medium
shorts,9yz5oYIA4Ws,17.8826,29.8043,8.698e-05,4019,0.0,
shorts,j97xzSNIdDM,17.8721,29.7869,8.685e-05,4020,0.0,
shorts,qyoEMRTmKHw,17.8511,29.7519,8.599e-05,4022,0.0,
shorts,ZI-5yUpldYg,17.8302,29.717,8.514e-05,4024,0.0,
shorts,6Wmhxj0Gi7k,17.8197,29.6995,8.51e-05,4025,0.0,
shorts,FJRUx0m6awA,17.8092,29.682,8.497e-05,4026,0.0,
shorts,OhKcnN0i1uI,17.7988,29.6646,8.463e-05,4027,0.0,
shorts,Q47YOagFwk8,17.7778,29.6296,8.382e-05,4029,0.0,
shorts,MmN3LmwQoIM,17.7626,0.0,0.0,,44.4066,medium
shorts,0AcZVWkPvuY,17.7358,29.5597,8.294e-05,4033,0.0,
shorts,ZOpRgl8sEmM,17.7044,29.5073,8.246e-05,4036,0.0,
shorts,JCidRKbjlhA,17.6939,29.4899,8.237e-05,4037,0.0,
shorts,uS2qUG6CJkA,17.691,0.0,0.0,,44.2274,medium
shorts,nJm_OvHeKws,17.6834,29.4724,8.228e-05,4038,0.0,
shorts,17YeGBmP53A,17.6625,29.4375,8.19e-05,4040,0.0,
shorts,VAsiubVM09c,17.6545,0.0,0.0,,44.1363,medium
shorts,Jk4MOZI3Q3M,17.6415,29.4025,8.151e-05,4042,0.0,
shorts,iyglmGJZO2Y,17.631,29.385,8.137e-05,4043,0.0,
shorts,Q8Be6tT2p2E,17.6206,29.3676,8.072e-05,4044,0.0,
shorts,TplyfQwsTvc,17.6101,29.3501,8.029e-05,4045,0.0,
shorts,zypjtKErQrE,17.5891,29.3152,7.961e-05,4047,0.0,
shorts,KZlmyrqqWGY,17.5681,29.2802,7.941e-05,4049,0.0,
shorts,Cly0s3w3MyU,17.5577,29.2628,7.905e-05,4050,0.0,
shorts,O9ZZ4e6poq8,17.5262,29.2103,7.883e-05,4053,0.0,
shorts,9lbzUszMZMk,17.4983,0.0,0.0,,43.7458,medium
shorts,YlqP3JHvRWA,17.4947,29.1579,7.834e-05,4056,0.0,
shorts,1HWpBvWbexU,17.4424,29.0706,7.71e-05,4061,0.0,
shorts,KBN5AILSqOE,17.4214,29.0356,7.661e-05,4063,0.0,
shorts,SHFk2Xw8JGo,17.4109,29.0182,7.651e-05,4064,0.0,
shorts,Y6SovH7eMyY,17.4004,29.0007,7.648e-05,4065,0.0,
shorts,R26KptjF3lE,17.3899,28.9832,7.643e-05,4066,0.0,
shorts,nKNsFFDBjzQ,17.369,28.9483,7.638e-05,4068,0.0,
shorts,giWMEfT7LxI,17.3375,28.8959,7.51e-05,4071,0.0,
shorts,5FaW56WXFaU,17.327,28.8784,7.489e-05,4072,0.0,
shorts,OhmByMgedu0,17.3165,28.8609,7.465e-05,4073,0.0,
shorts,Tf8EdCXe4r0,17.2851,28.8085,7.437e-05,4076,0.0,
shorts,MiIg5s5b6F0,17.2537,28.7561,7.398e-05,4079,0.0,
shorts,aUFbtOUN-qs,17.1698,28.6164,7.253e-05,4087,0.0,
shorts,nKGoSwYJbhs,17.1593,28.5989,7.218e-05,4088,0.0,
shorts,A4cgbR5O2kY,17.1488,28.5814,7.182e-05,4089,0.0,
shorts,L06VJvU2JLc,17.1296,0.0,0.0,,42.8239,medium
shorts,cxI8y0t6rGo,17.1279,28.5465,7.149e-05,4091,0.0,
shorts,KtFNOiHCq7E,17.1069,28.5115,7.12e-05,4093,0.0,
shorts,b5S99q425gY,17.0965,28.4941,7.07e-05,4094,0.0,
shorts,2N-iEpEpl9w,17.086,28.4766,7.001e-05,4095,0.0,
shorts,zG4eKGWR-NM,17.044,28.4067,6.917e-05,4099,0.0,
shorts,zvMvjSR1SPk,17.0335,28.3892,6.911e-05,4100,0.0,
shorts,3O68s3SFU7o,17.0231,28.3718,6.907e-05,4101,0.0,
shorts,KkBUW5G1gdc,17.0021,28.3368,6.839e-05,4103,0.0,
shorts,WKDzP5ewbeU,16.9706,28.2844,6.805e-05,4106,0.0,
shorts,l_B0MZpiAfY,16.9497,28.2495,6.708e-05,4108,0.0,
shorts,kARNA9DUtoQ,16.9392,28.232,6.692e-05,4109,0.0,
shorts,KKnP-T9kct8,16.9183,28.1971,6.586e-05,4111,0.0,
shorts,saU41GBoMGQ,16.9078,28.1796,6.569e-05,4112,0.0,
shorts,njMn9F44__4,16.8973,28.1621,6.568e-05,4113,0.0,
shorts,iCcmVr0EWaA,16.8763,28.1272,6.564e-05,4115,0.0,
shorts,jNmoiyT4mMQ,16.8553,28.0922,6.522e-05,4117,0.0,
shorts,KeYe50If3pc,16.8344,28.0573,6.506e-05,4119,0.0,
shorts,1Mj1k0iYz1o,16.8239,28.0398,6.48e-05,4120,0.0,
shorts,j9dM1RO8s4I,16.8134,28.0224,6.471e-05,4121,0.0,
shorts,shN9XmVABnY,16.782,27.97,6.424e-05,4124,0.0,
shorts,G_-aIgJFGMk,16.7715,27.9525,6.402e-05,4125,0.0,
shorts,pXuUbZqwltU,16.761,27.935,6.337e-05,4126,0.0,
shorts,8YZZH71yf2A,16.7505,27.9175,6.307e-05,4127,0.0,
shorts,0nz8-v8rOVA,16.7401,27.9001,6.297e-05,4128,0.0,
shorts,5VW_Zm_r38E,16.7191,27.8651,6.266e-05,4130,0.0,
shorts,5Y5Rm_mldUw,16.6981,27.8302,6.19e-05,4132,0.0,
shorts,MzufDCYUua0,16.6876,27.8127,6.185e-05,4133,0.0,
shorts,jEVVx86aNXk,16.6667,27.7778,6.102e-05,4135,0.0,
shorts,tFD4653hJYE,16.6562,27.7603,6.093e-05,4136,0.0,
shorts,KsNuu5YMxm4,16.6457,27.7428,6.066e-05,4137,0.0,
shorts,LOMoOsIALOc,16.6352,27.7254,6.046e-05,4138,0.0,
shorts,nnUFM61waQU,16.6247,27.7079,6.022e-05,4139,0.0,
shorts,zK1c6Qy1P-A,16.6038,27.673,6.016e-05,4141,0.0,
shorts,z9R4yAk008Y,16.5619,27.6031,5.97e-05,4145,0.0,
shorts,M43-iIsZDvc,16.5514,27.5856,5.969e-05,4146,0.0,
shorts,PWlvS_it-Rc,16.5409,27.5681,5.939e-05,4147,0.0,
shorts,HB0Vt8DSaBo,16.5304,27.5507,5.906e-05,4148,0.0,
shorts,3Zi3z73xbn4,16.5199,27.5332,5.873e-05,4149,0.0,
shorts,OOaK0rHHc80,16.5094,27.5157,5.841e-05,4150,0.0,
shorts,qlnTCIQKSdY,16.499,27.4983,5.829e-05,4151,0.0,
shorts,QKC9crAqHWw,16.436,27.3934,5.765e-05,4157,0.0,
shorts,qC_5K9u8nY4,16.4256,27.376,5.756e-05,4158,0.0,
shorts,X0L7eaFKfCA,16.4151,27.3585,5.752e-05,4159,0.0,
shorts,oRonN-SPouA,16.3837,27.3061,5.701e-05,4162,0.0,
shorts,1opzvVAVfNI,16.3732,27.2886,5.678e-05,4163,0.0,
shorts,_3RaxE-vXEk,16.3417,27.2362,5.587e-05,4166,0.0,
shorts,CR9xteLbfp0,16.3312,27.2187,5.572e-05,4168,0.0,
shorts,TR1ZdEUN5qk,16.3103,27.1838,5.526e-05,4169,0.0,
shorts,q2NWJhLXE6g,16.2998,27.1663,5.519e-05,4170,0.0,
shorts,WeoSrycUJUg,16.2788,27.1314,5.477e-05,4172,0.0,
shorts,bTn1wFCXLbE,16.2683,27.1139,5.473e-05,4173,0.0,
shorts,s81SPKh5-K8,16.2264,27.044,5.361e-05,4177,0.0,
shorts,0N17PEwQ8nI,16.216,27.0266,5.36e-05,4178,0.0,
shorts,RizalXv4XwQ,16.2055,27.0091,5.354e-05,4179,0.0,
shorts,oCmt8DeoqyY,16.1845,26.9741,5.326e-05,4181,0.0,
shorts,0-onNPaDkew,16.1635,26.9392,5.303e-05,4183,0.0,
shorts,zxd1ul1vmeU,16.1426,26.9043,5.239e-05,4185,0.0,
shorts,J3iHKQXVv2Q,16.1321,26.8868,5.233e-05,4186,0.0,
shorts,gzFOmO94FM0,16.1216,26.8693,5.213e-05,4187,0.0,
shorts,jW3wEL6XQlY,16.1006,26.8344,5.187e-05,4189,0.0,
shorts,bwTBk9vTKD8,16.0901,26.8169,5.175e-05,4190,0.0,
shorts,wk-kQDP6Z1I,16.0692,26.782,5.147e-05,4192,0.0,
shorts,wd5dkGEQRWE,16.0168,26.6946,5.085e-05,4197,0.0,
shorts,tYsJdjZIhd4,15.9958,26.6597,5.066e-05,4199,0.0,
shorts,aIC3NEC9c_8,15.9853,26.6422,5.057e-05,4200,0.0,
shorts,e51_H8iWsH8,15.9748,26.6247,5.05e-05,4201,0.0,
shorts,tPHZRTELsgg,15.9644,26.6073,5.048e-05,4202,0.0,
shorts,xHEwexakh8o,15.9539,26.5898,5.03e-05,4203,0.0,
shorts,7a4EgyUq6oM,15.9434,26.5723,4.987e-05,4204,0.0,
shorts,RzdAxI5VDV4,15.9329,26.5549,4.986e-05,4205,0.0,
shorts,Xr_WVcUzWXA,15.9119,26.5199,4.926e-05,4207,0.0,
shorts,hJEnLiCypg4,15.891,26.485,4.907e-05,4209,0.0,
shorts,57VIVNJZywU,15.8805,26.4675,4.906e-05,4210,0.0,
shorts,drXSzAz-Y5k,15.8491,26.4151,4.87e-05,4213,0.0,
shorts,q_13UNMXPkE,15.8386,26.3976,4.86e-05,4214,0.0,
shorts,l5_2M4VL9QA,15.8281,26.3802,4.834e-05,4215,0.0,
shorts,PbH29W90aw4,15.8176,26.3627,4.81e-05,4216,0.0,
shorts,TvMG-QPXiC4,15.7966,26.3277,4.786e-05,4218,0.0,
shorts,ppcr9q_Z7FM,15.7337,26.2229,4.683e-05,4224,0.0,
shorts,_E7K6puLLbI,15.7233,26.2055,4.682e-05,4225,0.0,
shorts,laxg_4g3bv8,15.7128,26.188,4.668e-05,4226,0.0,
shorts,XEKYSsR2r2s,15.6918,26.153,4.641e-05,4228,0.0,
shorts,BAB_PxmvnHE,15.6709,26.1181,4.615e-05,4230,0.0,
shorts,4dafLkA0SEQ,15.6604,26.1006,4.609e-05,4231,0.0,
shorts,sl4HDFGHRUg,15.6394,26.0657,4.58e-05,4233,0.0,
shorts,mKiSOE9V4i8,15.6289,26.0482,4.546e-05,4234,0.0,
shorts,W70X4ffZJx0,15.5555,25.9259,4.384e-05,4241,0.0,
shorts,I5MDClNqGKs,15.5346,25.891,4.376e-05,4243,0.0,
shorts,zKjxfIlLifM,15.5241,25.8735,4.365e-05,4244,0.0,
shorts,ckmwjwgSEuM,15.5136,25.856,4.361e-05,4245,0.0,
shorts,QdwJo6ZmeqY,15.4927,25.8211,4.357e-05,4247,0.0,
shorts,UDj7v9dReSM,15.4822,25.8036,4.323e-05,4248,0.0,
shorts,xR_tXkDRJrc,15.4612,25.7687,4.316e-05,4250,0.0,
shorts,DWXqnfpiH2k,15.4403,25.7338,4.297e-05,4253,0.0,
shorts,fxQcQLVtNTE,15.3878,25.6464,4.278e-05,4257,0.0,
shorts,NlGUiUGbogc,15.3773,25.6289,4.266e-05,4258,0.0,
shorts,oJAlMG9ctTM,15.3669,25.6115,4.256e-05,4259,0.0,
shorts,fCql_8Vo5OQ,15.3459,25.5765,4.24e-05,4261,0.0,
shorts,izQP0WI1i9A,15.3354,25.559,4.205e-05,4262,0.0,
shorts,fAFchPUVevY,15.3145,25.5241,4.194e-05,4264,0.0,
shorts,_2ap6rYG-ng,15.304,25.5066,4.192e-05,4265,0.0,
shorts,ZRfS6_DfNGQ,15.283,25.4717,4.102e-05,4267,0.0,
shorts,bMzRXbjLUAs,15.2411,25.4018,4.072e-05,4271,0.0,
shorts,q7mstqoSA5s,15.2201,25.3669,4.044e-05,4273,0.0,
shorts,x_fW82GDAaw,15.1887,25.3145,4.009e-05,4276,0.0,
shorts,7xwK-5FNxW0,15.1677,25.2795,3.993e-05,4278,0.0,
shorts,LKD-wfMnPi0,15.1363,25.2271,3.929e-05,4281,0.0,
shorts,zrEE0WVCn6E,15.0839,25.1398,3.764e-05,4286,0.0,
shorts,Xwg53Xz6PFU,15.0734,25.1223,3.748e-05,4287,0.0,
shorts,Sr3MkJg6B7Q,15.0629,25.1048,3.74e-05,4288,0.0,
shorts,WjA8A4mLX3g,15.0524,25.0874,3.737e-05,4289,0.0,
shorts,aXtMaInFgTE,15.0419,25.0699,3.734e-05,4290,0.0,
shorts,uXdcfdKqfbg,15.0314,25.0524,3.716e-05,4291,0.0,
shorts,tcnt60L-XUI,15.0209,25.0349,3.672e-05,4292,0.0,
shorts,uAOfsghz2NY,15.0105,25.0175,3.657e-05,4293,0.0,
shorts,J_w5cL6nFV4,15.0,25.0,3.638e-05,4294,0.0,
shorts,Jep6kNQ7K6E,14.9895,24.9825,3.635e-05,4295,0.0,
shorts,qIj_G6Ln64Q,14.9791,24.9651,3.617e-05,4296,0.0,
shorts,yRy6KDl2xWo,14.9476,24.9126,3.596e-05,4299,0.0,
shorts,wSdHopQwG10,14.9057,24.8428,3.562e-05,4303,0.0,
shorts,c4MscJKdkA0,14.8952,24.8253,3.56e-05,4304,0.0,
shorts,MRzJTTrsp4s,14.8427,24.7379,3.529e-05,4309,0.0,
shorts,YfEz4a39qS0,14.8218,24.703,3.524e-05,4311,0.0,
shorts,eiEiFubxXJ8,14.8113,24.6855,3.522e-05,4312,0.0,
shorts,O_xGs8NL6vM,14.7904,24.6506,3.514e-05,4314,0.0,
shorts,asV4j4b11r4,14.7694,24.6157,3.506e-05,4316,0.0,
shorts,S3vzcn9ZhrA,14.7589,24.5982,3.501e-05,4317,0.0,
shorts,36YLCpN29g4,14.7484,24.5807,3.474e-05,4318,0.0,
shorts,QRslOLHzszM,14.717,24.5283,3.448e-05,4321,0.0,
shorts,9u4d0EDxCkY,14.696,24.4934,3.442e-05,4323,0.0,
shorts,ud0Nd7iMVtw,14.6855,24.4759,3.419e-05,4324,0.0,
shorts,AHJZAiDTyrI,14.6646,24.441,3.406e-05,4326,0.0,
shorts,MfQCE_sKcGY,14.6541,24.4235,3.401e-05,4327,0.0,
shorts,hdI-ntaoxdQ,14.6436,24.406,3.4e-05,4328,0.0,
shorts,fmVWQr1hZ9o,14.6017,24.3361,3.357e-05,4332,0.0,
shorts,_jiymBkuVLg,14.5597,24.2662,3.322e-05,4336,0.0,
shorts,778_7BLo3FU,14.5388,24.2313,3.301e-05,4338,0.0,
shorts,id_yBCwyo2Q,14.5283,24.2138,3.299e-05,4339,0.0,
shorts,h39qg1nH1dY,14.4968,24.1614,3.241e-05,4342,0.0,
shorts,n-jLseRQNgk,14.4759,24.1265,3.234e-05,4344,0.0,
shorts,m483NPeF8Lg,14.434,24.0566,3.203e-05,4348,0.0,
shorts,MoQHYyrIZq0,14.413,24.0217,3.196e-05,4350,0.0,
shorts,qqxUSCChbtc,14.4025,24.0042,3.195e-05,4351,0.0,
shorts,kH_UZvG03zg,14.392,23.9867,3.132e-05,4352,0.0,
shorts,6Fehw2kv78c,14.3501,23.9168,3.086e-05,4356,0.0,
shorts,IvfvBjaZdsY,14.3396,23.8994,3.079e-05,4357,0.0,
shorts,OocKacs7xI4,14.3291,23.8819,3.074e-05,4358,0.0,
shorts,KpKDgNYaHis,14.3082,23.847,3.071e-05,4359,0.0,
shorts,kJCwggnf1S0,14.2977,23.8295,3.068e-05,4361,0.0,
shorts,G0NDdRDcuDg,14.2872,23.812,3.065e-05,4362,0.0,
shorts,FYsEnbtUjZg,14.2663,23.7771,3.052e-05,4364,0.0,
shorts,cRKwXRLqKQM,14.2453,23.7421,3.024e-05,4366,0.0,
shorts,W1js1spTUPs,14.2348,23.7247,3.022e-05,4367,0.0,
shorts,w-yXLGF-83M,14.2243,23.7072,3.018e-05,4368,0.0,
shorts,nyhVmTErNyw,14.1824,23.6373,2.987e-05,4372,0.0,
shorts,L-LaHebNsyk,14.1614,23.6024,2.971e-05,4374,0.0,
shorts,TOKUlItJpY4,14.1509,23.5849,2.963e-05,4375,0.0,
shorts,FLPhlNC5tqI,14.0881,23.4801,2.925e-05,4381,0.0,
shorts,Z9E57oZLGKw,14.0776,23.4626,2.922e-05,4382,0.0,
shorts,kcoj3v452uU,14.0356,23.3927,2.871e-05,4386,0.0,
shorts,4hvWBG2BKco,14.0042,23.3403,2.857e-05,4389,0.0,
shorts,plDdTgByAjs,13.9937,23.3229,2.856e-05,4391,0.0,
shorts,SZ7-5aJFFNs,13.9832,23.3054,2.856e-05,4392,0.0,
shorts,JcpI2F1Hw-g,13.9622,23.2704,2.852e-05,4393,0.0,
shorts,7iaOMsyxqZ8,13.9518,23.253,2.846e-05,4394,0.0,
shorts,adXfVgcDolk,13.9413,23.2355,2.839e-05,4395,0.0,
shorts,9Olfg4u1RRw,13.9308,23.218,2.828e-05,4396,0.0,
shorts,V7AIpH7H6GM,13.8889,23.1481,2.806e-05,4400,0.0,
shorts,FTHmh1ceCRE,13.8784,23.1307,2.8e-05,4401,0.0,
shorts,iPg5fXvAqqo,13.8679,23.1132,2.77e-05,4402,0.0,
shorts,PqEf2HYlEoA,13.8574,23.0957,2.765e-05,4403,0.0,
shorts,PyCnWjW-syo,13.8365,23.0608,2.745e-05,4405,0.0,
shorts,3b49EeH0Lok,13.805,23.0084,2.711e-05,4408,0.0,
shorts,vcL1MMmXeO8,13.7945,22.9909,2.708e-05,4409,0.0,
shorts,vtSY4n7tzIQ,13.7631,22.9385,2.691e-05,4412,0.0,
shorts,kc3l-FDZA3w,13.7526,22.921,2.685e-05,4413,0.0,
shorts,srOMsQxuUG0,13.7107,22.8512,2.669e-05,4417,0.0,
shorts,Gr2IPyoPXlY,13.6688,22.7813,2.601e-05,4421,0.0,
shorts,mwsNjSmqxgs,13.6478,22.7463,2.573e-05,4423,0.0,
shorts,Ebtc_11rbG4,13.6373,22.7289,2.558e-05,4424,0.0,
shorts,MBixELw6mVY,13.6268,22.7114,2.548e-05,4425,0.0,
shorts,WjY2tm9HaQQ,13.6163,22.6939,2.543e-05,4426,0.0,
shorts,DvKkSQsxUSk,13.5954,22.659,2.5e-05,4428,0.0,
shorts,cXqjFvCaFzA,13.5849,22.6415,2.499e-05,4429,0.0,
shorts,ZVnXmeZZDw0,13.564,22.6066,2.485e-05,4432,0.0,
shorts,n42vMkzdJ50,13.522,22.5367,2.453e-05,4435,0.0,
shorts,AFtmUUD4Ijc,13.5115,22.5192,2.451e-05,4436,0.0,
shorts,B7rWhrNrjIo,13.4801,22.4668,2.398e-05,4439,0.0,
shorts,QmvF6lnIc6U,13.4696,22.4493,2.395e-05,4440,0.0,
shorts,O2VZerwPexA,13.4277,22.3795,2.382e-05,4444,0.0,
shorts,MOLrujD7K-w,13.4067,22.3445,2.357e-05,4447,0.0,
shorts,ot7vdP6bESQ,13.3858,22.3096,2.34e-05,4448,0.0,
shorts,3pG15Y4JpSA,13.3753,22.2921,2.328e-05,4449,0.0,
shorts,stk7f11pyr8,13.3648,22.2746,2.311e-05,4450,0.0,
shorts,zw5u3Vrckuw,13.3229,22.2048,2.284e-05,4454,0.0,
shorts,DjXWBYoFO0M,13.2599,22.0999,2.246e-05,4460,0.0,
shorts,maBSONV4Ml8,13.2285,22.0475,2.233e-05,4463,0.0,
shorts,68PVv2cZLNE,13.1761,21.9602,2.179e-05,4468,0.0,
shorts,YZ6j_ssUjyI,13.1656,21.9427,2.172e-05,4469,0.0,
shorts,81eEMgFrols,13.1551,21.9252,2.138e-05,4470,0.0,
shorts,bYmzvY16nSA,13.1447,21.9078,2.134e-05,4471,0.0,
shorts,vn1CNOHNw1k,13.0922,21.8204,2.11e-05,4476,0.0,
shorts,1BvcAjPBy3A,13.0713,21.7855,2.081e-05,4478,0.0,
shorts,gGnc9RAkdnc,13.0189,21.6981,2.063e-05,4483,0.0,
shorts,RKLNEgaP8tE,13.0084,21.6806,2.044e-05,4485,0.0,
shorts,wxoMbdmRe9g,12.9769,21.6282,2.03e-05,4487,0.0,
shorts,aJVV4ybH2Rk,12.935,21.5584,2.006e-05,4491,0.0,
shorts,Q4zggacUY6E,12.9245,21.5409,1.991e-05,4492,0.0,
shorts,YjqV6JYF8sY,12.8931,21.4885,1.978e-05,4495,0.0,
shorts,NKh6nIwYOR4,12.8512,21.4186,1.942e-05,4499,0.0,
shorts,tJJz1N0z6h8,12.8407,21.4011,1.93e-05,4500,0.0,
shorts,5_q7ltV20m8,12.8302,21.3836,1.926e-05,4501,0.0,
shorts,teVjI5pdmDs,12.7987,21.3312,1.915e-05,4504,0.0,
shorts,puAFTw73JIU,12.7568,21.2614,1.892e-05,4508,0.0,
shorts,oankOrZwIhg,12.7149,21.1915,1.879e-05,4512,0.0,
shorts,nm3wzOeVB84,12.6835,21.1391,1.862e-05,4515,0.0,
shorts,Q8sdjAFzX1k,12.6415,21.0692,1.849e-05,4519,0.0,
shorts,E6IrH04B8wg,12.6205,21.0342,1.835e-05,4521,0.0,
shorts,MWEx8SLsqp8,12.6101,21.0168,1.834e-05,4522,0.0,
shorts,JKBD1wJfLho,12.5891,20.9818,1.832e-05,4524,0.0,
shorts,8F4YShIcrXw,12.5786,20.9644,1.825e-05,4525,0.0,
shorts,2e_YjobwKww,12.5576,20.9294,1.795e-05,4527,0.0,
shorts,rXhoGMAeoS8,12.5262,20.877,1.778e-05,4530,0.0,
shorts,cuS9z4X949s,12.4948,20.8246,1.759e-05,4533,0.0,
shorts,tdLyHdZC5zY,12.4843,20.8071,1.755e-05,4535,0.0,
shorts,G-aRYaCOZJs,12.4528,20.7547,1.743e-05,4537,0.0,
shorts,auY6JbmX2XE,12.4423,20.7372,1.739e-05,4538,0.0,
shorts,LuFJ5Z1Ut-o,12.4319,20.7198,1.733e-05,4539,0.0,
shorts,S1yacG7zeTY,12.4109,20.6848,1.721e-05,4541,0.0,
shorts,UxqNqx5NVns,12.3794,20.6324,1.705e-05,4544,0.0,
shorts,66CI10yF60g,12.369,20.615,1.689e-05,4545,0.0,
shorts,VjUZd19EOoY,12.3585,20.5975,1.688e-05,4546,0.0,
shorts,KlpXTzDSoLs,12.348,20.58,1.686e-05,4547,0.0,
shorts,I9gdwVNXv2E,12.3375,20.5625,1.683e-05,4548,0.0,
shorts,dwtm5CUO8bU,12.3271,20.5451,1.674e-05,4549,0.0,
shorts,RSKJ2ggGD5s,12.2956,20.4927,1.623e-05,4552,0.0,
shorts,gg4ADWp_J7c,12.2746,20.4577,1.618e-05,4554,0.0,
shorts,KDiuxXUSodQ,12.2537,20.4228,1.604e-05,4556,0.0,
shorts,S_GQj9ynW5Y,12.2222,20.3704,1.584e-05,4559,0.0,
shorts,Mcf-tm52AxU,12.2012,20.3354,1.568e-05,4561,0.0,
shorts,Fidby2TZzG4,12.1908,20.318,1.559e-05,4562,0.0,
shorts,fvhibyWn-Fg,12.1593,20.2655,1.525e-05,4565,0.0,
shorts,ueBIeYuVLRk,12.1384,20.2306,1.524e-05,4566,0.0,
shorts,aNMFpsLGNv0,12.1174,20.1957,1.512e-05,4569,0.0,
shorts,PzTk0EVYNl0,12.0964,20.1607,1.496e-05,4571,0.0,
shorts,r8w7VFV_fGM,12.0545,20.0908,1.482e-05,4576,0.0,
shorts,oxaAGug-dZQ,12.0126,20.021,1.446e-05,4580,0.0,
shorts,FV6TppnPFsU,11.9916,19.986,1.442e-05,4581,0.0,
shorts,7Uf46IdOwbE,11.9812,19.9686,1.436e-05,4582,0.0,
shorts,fRckzZBiRec,11.9602,19.9336,1.421e-05,4584,0.0,
shorts,R6ELuxJPriE,11.8868,19.8113,1.365e-05,4591,0.0,
shorts,xajmnT0XTDQ,11.8344,19.724,1.34e-05,4596,0.0,
shorts,URN_8l533gM,11.8134,19.689,1.326e-05,4598,0.0,
shorts,pvSXWDSZt58,11.782,19.6366,1.313e-05,4601,0.0,
shorts,So7GlsLhm4c,11.7715,19.6191,1.308e-05,4602,0.0,
shorts,DOIogWG_ei8,11.7505,19.5842,1.305e-05,4604,0.0,
shorts,XGLiza1DOyI,11.7296,19.5493,1.298e-05,4606,0.0,
shorts,Rpw1_eKZCEA,11.7191,19.5318,1.296e-05,4607,0.0,
