execution_date,video_id,channel_id,channel_name,upload_date,video_age_days,views,views_delta,views_per_day_since_upload,lifecycle_stage
2026-05-05T22:35:51.664592+00:00,WKBwkE4dn-k,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-04T03:00:00+00:00,1.81657,15106,558,8315.671843,early
2026-05-05T22:35:51.664592+00:00,XfY_L8MLOsU,UCWBWgCD4oAqT3hUeq40SCUw,Sambucha,2026-04-21T17:15:02+00:00,14.222797,399943,555,28119.85575,active
2026-05-05T22:35:51.664592+00:00,KztyymfW3Dg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-29T16:12:02+00:00,6.266547,26843,553,4283.539244,early
2026-05-05T22:35:51.664592+00:00,LKxIrZFhONI,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-29T15:54:00+00:00,6.27907,82899,551,13202.432844,early
2026-05-05T22:35:51.664592+00:00,GAf7J_t1o8U,UC0N6ZYT8Q9bdQkGrgl9g9Ug,Pinwin,2026-04-30T22:00:21+00:00,5.02466,22360,551,4450.052342,early
2026-05-05T22:35:51.664592+00:00,aQi987cz1nk,UC30ajuhy8cViP2DiM1QLjmg,98grados,2026-05-03T22:00:01+00:00,2.024892,10339,545,5105.95133,early
2026-05-05T22:35:51.664592+00:00,sjbKZ4CY1Ow,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,2026-04-24T15:45:15+00:00,11.285147,144484,542,12803.023301,active
2026-05-05T22:35:51.664592+00:00,VsLOWe6VuyQ,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,2026-04-26T18:34:00+00:00,9.167959,741406,539,80869.253451,active
2026-05-05T22:35:51.664592+00:00,GmTuhpMe1oM,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-23T20:51:09+00:00,12.072716,173988,529,14411.670083,active
2026-05-05T22:35:51.664592+00:00,na5Enw8P18A,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-26T16:18:15+00:00,9.26223,176330,527,19037.531998,active
2026-05-05T22:35:51.664592+00:00,ehizptRtYzM,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-05-01T16:30:18+00:00,4.253862,31492,525,7403.155062,early
2026-05-05T22:35:51.664592+00:00,-pNi4dh7VFo,UCQX_MZRCaluNKxkywkLEgfA,Date un Vlog,2026-04-23T18:44:52+00:00,12.160413,392138,523,32247.095555,active
2026-05-05T22:35:51.664592+00:00,NRELko2BoRk,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-05-02T02:21:05+00:00,3.843596,24136,523,6279.536143,early
2026-05-05T22:35:51.664592+00:00,eYDQWSBQ47s,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,2026-04-30T17:26:08+00:00,5.215089,25453,522,4880.645373,early
2026-05-05T22:35:51.664592+00:00,OuOIrxBXB0M,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-24T03:00:00+00:00,11.81657,132568,520,11218.822382,active
2026-05-05T22:35:51.664592+00:00,rk2b7fH_Gcc,UCZRsSEs1OX74qBh0x5T22tg,EL CACHONDO,2026-04-27T00:00:07+00:00,8.941489,49404,520,5525.254239,active
2026-05-05T22:35:51.664592+00:00,HVPhcOmSMtM,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-04-28T22:00:21+00:00,7.02466,18040,517,2568.095822,active
2026-05-05T22:35:51.664592+00:00,QzZ4VwDHAT4,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,2026-05-01T16:43:34+00:00,4.244649,35575,514,8381.140584,early
2026-05-05T22:35:51.664592+00:00,r6AB_e8Rk1I,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-26T18:00:42+00:00,9.191084,154721,510,16833.814162,active
2026-05-05T22:35:51.664592+00:00,H3lUaL6-XQQ,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-23T20:00:09+00:00,12.108133,200338,510,16545.738307,active
2026-05-05T22:35:51.664592+00:00,TekYNY3eGC0,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-24T16:30:13+00:00,11.25392,117105,504,10405.707522,active
2026-05-05T22:35:51.664592+00:00,fxb9BMISN54,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T21:30:06+00:00,1.045667,2383,490,2278.928187,early
2026-05-05T22:35:51.664592+00:00,tFD4653hJYE,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-05-04T10:23:32+00:00,1.508561,5533,486,3667.733688,early
2026-05-05T22:35:51.664592+00:00,oj3-hWAf1uQ,UCDOSaJ0pnglwzfkR6fYbisA,Luis Mi Negocios,2026-04-29T17:01:09+00:00,6.232438,42733,485,6856.546347,early
2026-05-05T22:35:51.664592+00:00,ByJAH8vTgfw,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-04-30T17:09:12+00:00,5.226848,34820,485,6661.758674,early
2026-05-05T22:35:51.664592+00:00,rr8ZpzHcZJc,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T20:36:14+00:00,3.083075,8210,485,2662.925813,early
2026-05-05T22:35:51.664592+00:00,8Uk97zU2GCg,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-24T18:00:08+00:00,11.191478,247768,478,22138.988255,active
2026-05-05T22:35:51.664592+00:00,kmKuk_TCEvU,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-04-30T22:12:16+00:00,5.016385,34499,470,6877.263208,early
2026-05-05T22:35:51.664592+00:00,WB1bBLedJQ4,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-30T02:00:21+00:00,5.857994,21653,467,3696.316521,early
2026-05-05T22:35:51.664592+00:00,4vHF2qU89Jo,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,2026-04-21T12:45:24+00:00,14.410042,71228,464,4942.941873,active
2026-05-05T22:35:51.664592+00:00,JbjnuF8OiZc,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-05-03T21:58:18+00:00,2.026084,11601,460,5725.823806,early
2026-05-05T22:35:51.664592+00:00,5-0m5LUhiCc,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,2026-05-05T03:55:56+00:00,0.777728,1519,457,1953.125,first_24h
2026-05-05T22:35:51.664592+00:00,XFpBgNMBNNI,UCQHX6ViZmPsWiYSFAyS0a3Q,GothamChess,2026-04-25T13:00:55+00:00,10.399267,341460,451,32835.006544,active
2026-05-05T22:35:51.664592+00:00,ZhRgnBzcYHQ,UCvzk_MwdXD6jQa4Se-6B9ZQ,Adrià Solà Pastor,2026-04-27T17:01:54+00:00,8.231917,46817,447,5687.253649,active
2026-05-05T22:35:51.664592+00:00,RnT_izvRznQ,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,2026-05-04T12:15:07+00:00,1.431073,5790,445,4045.915198,early
2026-05-05T22:35:51.664592+00:00,C4OiZ15VTxw,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,2026-05-02T21:00:17+00:00,3.066373,9585,444,3125.842812,early
2026-05-05T22:35:51.664592+00:00,95KqKaDsIAM,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,2026-04-26T17:00:09+00:00,9.233133,45737,432,4953.57318,active
2026-05-05T22:35:51.664592+00:00,gPmmDEGCQLg,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-21T19:14:50+00:00,14.139603,288858,431,20429.003558,active
2026-05-05T22:35:51.664592+00:00,t4S8XOHv1jg,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-05-03T15:14:21+00:00,2.306605,22857,426,9909.368964,early
2026-05-05T22:35:51.664592+00:00,HeY4a7uDlkg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-29T19:00:00+00:00,6.149904,58818,423,9564.051732,early
2026-05-05T22:35:51.664592+00:00,FJNk3OGtmbk,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-02T01:45:03+00:00,3.868619,17807,421,4602.934536,early
2026-05-05T22:35:51.664592+00:00,VKaslzzv1QM,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-04-27T18:00:00+00:00,8.19157,98244,412,11993.305313,active
2026-05-05T22:35:51.664592+00:00,pdNaIhcp3z4,UCaZ5txM63JGqgzRTVXy5e9g,César Dabián Finanzas,2026-04-24T12:39:39+00:00,11.414035,27989,411,2452.15649,active
2026-05-05T22:35:51.664592+00:00,l4wOStt70KU,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,2026-05-05T00:30:41+00:00,0.920262,849,411,922.563357,first_24h
2026-05-05T22:35:51.664592+00:00,nnKkk3CpLes,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-29T01:00:06+00:00,6.899834,75801,410,10985.916473,early
2026-05-05T22:35:51.664592+00:00,sj1y9FDJKCM,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,2026-04-28T12:31:12+00:00,7.419904,63471,405,8554.1538,active
2026-05-05T22:35:51.664592+00:00,4xed6CNu0j8,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-04T14:43:35+00:00,1.327971,3368,402,2536.199962,early
2026-05-05T22:35:51.664592+00:00,2JhSWzxzLXA,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,2026-04-22T16:05:43+00:00,13.270934,208878,398,15739.51012,active
2026-05-05T22:35:51.664592+00:00,az3VKD9_H7Y,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-05-03T14:00:04+00:00,2.358191,7061,398,2994.244317,early
2026-05-05T22:35:51.664592+00:00,LPTQADIf6Xk,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,2026-04-21T19:50:44+00:00,14.114672,129274,391,9158.838406,active
2026-05-05T22:35:51.664592+00:00,yemarhfhVA0,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,2026-04-22T14:01:39+00:00,13.357091,115208,390,8625.231347,active
2026-05-05T22:35:51.664592+00:00,-Ap6qWvqk0I,UCF7UoUGGOUcSSNcVDndq7KQ,Itzcalli,2026-04-21T03:16:15+00:00,14.805285,22137,390,1495.209312,active
2026-05-05T22:35:51.664592+00:00,DgX6SMZaC_8,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-22T16:30:11+00:00,13.253943,51713,389,3901.706835,active
2026-05-05T22:35:51.664592+00:00,0EqJD2o-Mnk,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-24T16:59:31+00:00,11.233573,43729,386,3892.706265,active
2026-05-05T22:35:51.664592+00:00,NlW_R21cBXs,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-27T00:30:18+00:00,8.920529,205880,384,23079.34877,active
2026-05-05T22:35:51.664592+00:00,VVfMO6SJZLw,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,2026-04-28T01:20:34+00:00,7.885621,38035,383,4823.336044,active
2026-05-05T22:35:51.664592+00:00,z-7AhJ55htQ,UCJQQVLyM6wtPleV4wFBK06g,VisualPolitik,2026-04-24T16:37:59+00:00,11.248526,410030,382,36451.887118,active
2026-05-05T22:35:51.664592+00:00,Hk20QLW6nEc,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,2026-05-01T16:30:08+00:00,4.253978,77223,381,18153.126321,early
2026-05-05T22:35:51.664592+00:00,o8YcWD2ri9U,UC52kszkc08-acFOuogFl5jw,Tibees,2026-04-28T09:16:57+00:00,7.554799,70541,379,9337.243784,active
2026-05-05T22:35:51.664592+00:00,lk7HWLeXjS4,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-29T18:10:37+00:00,6.184198,62584,378,10119.986456,early
2026-05-05T22:35:51.664592+00:00,kXenRXelpKs,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-28T10:01:11+00:00,7.524082,49883,376,6629.778889,active
2026-05-05T22:35:51.664592+00:00,DQiQ30VepbU,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-27T18:27:04+00:00,8.172774,25586,371,3130.638385,active
2026-05-05T22:35:51.664592+00:00,Cd5EHfRerGI,UC52kszkc08-acFOuogFl5jw,Tibees,2026-04-24T08:43:54+00:00,11.577751,220509,369,19045.926968,active
2026-05-05T22:35:51.664592+00:00,a4jo0YM7WRg,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-05-03T18:00:01+00:00,2.191559,10777,368,4917.503932,early
2026-05-05T22:35:51.664592+00:00,p5zWy46yWxU,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-26T23:00:00+00:00,8.983237,63321,361,7048.79544,active
2026-05-05T22:35:51.664592+00:00,2y_3sFy4R1A,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,2026-05-04T01:33:47+00:00,1.876443,8124,355,4329.468041,early
2026-05-05T22:35:51.664592+00:00,WEnvorobhEE,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-04-22T15:00:55+00:00,13.315934,697373,353,52371.31695,active
2026-05-05T22:35:51.664592+00:00,d0VoQtmw9Eg,UCdNnEDbRWhanA1O8zhCn3ZA,Omar - Educación Financiera,2026-05-01T20:03:02+00:00,4.10613,16857,352,4105.325452,early
2026-05-05T22:35:51.664592+00:00,-IhdnUzV64Y,UCb8GKeOvI7WsFUkB4UVAeXA,Cordura Artificial,2026-04-21T19:40:46+00:00,14.121593,174466,344,12354.555184,active
2026-05-05T22:35:51.664592+00:00,s9TcINJc2pw,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-30T23:00:00+00:00,4.983237,58022,341,11643.435783,early
2026-05-05T22:35:51.664592+00:00,AXvou3mSGQA,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-24T00:56:40+00:00,11.902218,36380,340,3056.573153,active
2026-05-05T22:35:51.664592+00:00,Hf6NC8AzAKo,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,2026-05-01T18:00:15+00:00,4.191397,6399,340,1526.698616,early
2026-05-05T22:35:51.664592+00:00,-CB2CwSPtAQ,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,2026-04-30T17:09:36+00:00,5.22657,38950,335,7452.306197,early
2026-05-05T22:35:51.664592+00:00,XNDiFY5vIk0,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-02T15:00:00+00:00,3.31657,15331,334,4622.546788,early
2026-05-05T22:35:51.664592+00:00,krqt6eg3UoI,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-04-22T23:00:48+00:00,12.982681,65568,330,5050.420633,active
2026-05-05T22:35:51.664592+00:00,h9kh7KssnMc,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,2026-04-23T17:00:00+00:00,12.233237,115608,329,9450.31965,active
2026-05-05T22:35:51.664592+00:00,OEqMxMEBQQY,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-28T00:04:34+00:00,7.938399,44254,319,5574.6757,active
2026-05-05T22:35:51.664592+00:00,40-68Uco_u0,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,2026-05-02T17:00:00+00:00,3.233237,17754,319,5491.091436,early
2026-05-05T22:35:51.664592+00:00,ND9eyW5Fw0s,UCSIvk78tK2TiviLQn4fSHaw,Up and Atom,2026-04-28T22:01:25+00:00,7.02392,40006,318,5695.679905,active
2026-05-05T22:35:51.664592+00:00,U14_qm5y38o,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-04-26T17:34:05+00:00,9.209568,120532,313,13087.693147,active
2026-05-05T22:35:51.664592+00:00,9LsgBjswQZY,UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,2026-04-21T22:00:18+00:00,14.024695,136613,312,9740.889196,active
2026-05-05T22:35:51.664592+00:00,cdOcjUyQr8A,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-04-21T17:07:00+00:00,14.228376,195255,312,13722.929447,active
2026-05-05T22:35:51.664592+00:00,NM-bwZZoX80,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-04-25T21:00:20+00:00,10.066339,84260,310,8370.471132,active
2026-05-05T22:35:51.664592+00:00,-txFIHA4ez8,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-04-26T22:10:26+00:00,9.017658,63665,309,7060.037096,active
2026-05-05T22:35:51.664592+00:00,7jg0cSWJpCA,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-04T19:00:12+00:00,1.149765,2506,307,2179.575826,early
2026-05-05T22:35:51.664592+00:00,XeN7wKfDOPk,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,2026-04-27T15:01:01+00:00,8.315864,158395,303,19047.329297,active
2026-05-05T22:35:51.664592+00:00,EZLeWRbCEbA,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-04-21T22:00:25+00:00,14.024614,39878,302,2843.429416,active
2026-05-05T22:35:51.664592+00:00,4ZK7Ms4IZ7g,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-04-27T12:03:26+00:00,8.439186,28182,302,3339.421598,active
2026-05-05T22:35:51.664592+00:00,P9MkPdQc74o,UC3aj05GEEyzdOqYM5FLSFeg,midulive,2026-04-30T14:30:35+00:00,5.336998,104373,300,19556.49974,early
2026-05-05T22:35:51.664592+00:00,a8LrJMGoVL4,UCoXtmmnLCbXDiSo8GxsmOzA,La gata de Schrödinger,2026-04-23T16:00:01+00:00,12.274892,129144,296,10520.988698,active
2026-05-05T22:35:51.664592+00:00,UEBpQgCIFTk,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2026-04-24T21:22:57+00:00,11.050633,584924,296,52931.266471,active
2026-05-05T22:35:51.664592+00:00,GybLbhXj2Nw,UCPdaxSov0mgwh77JvjQO2jQ,Man Carrying Thing,2026-04-27T16:00:22+00:00,8.274649,160879,295,19442.395683,active
2026-05-05T22:35:51.664592+00:00,8hN5PF2oXGs,UCGq-a57w-aPwyi3pW7XLiHw,The Diary Of A CEO,2026-04-23T18:38:00+00:00,12.165181,191969,294,15780.200886,active
2026-05-05T22:35:51.664592+00:00,NoXtR658c_k,UCPTlwyaEoJOVyvDLzHagzNQ,WATOP,2026-04-30T17:00:00+00:00,5.233237,37895,291,7241.216096,early
2026-05-05T22:35:51.664592+00:00,Xbang1Y_jbA,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-29T00:00:41+00:00,6.941096,20768,289,2992.034687,early
2026-05-05T22:35:51.664592+00:00,FBq_mtNPweg,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-05-01T00:00:15+00:00,4.941397,27973,288,5660.949727,early
2026-05-05T22:35:51.664592+00:00,wnoSOSgBNHk,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,2026-04-27T18:45:05+00:00,8.160262,40313,283,4940.16001,active
2026-05-05T22:35:51.664592+00:00,kf9ghd5-VII,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-27T20:00:28+00:00,8.107913,259681,282,32028.094036,active
2026-05-05T22:35:51.664592+00:00,_SdzVNht_nU,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-28T16:09:00+00:00,7.268654,11372,282,1564.526252,active
2026-05-05T22:35:51.664592+00:00,o1LnQHf3b6I,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-02T07:00:00+00:00,3.649904,18968,281,5196.849013,early
2026-05-05T22:35:51.664592+00:00,Fy8H9I2kJkI,UCFBpVaKCC0ajGps1vf0AgBg,Humphrey Yang,2026-04-22T23:00:29+00:00,12.982901,323006,276,24879.339371,active
2026-05-05T22:35:51.664592+00:00,Aa1qfpfSaVY,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T07:00:00+00:00,4.649904,24160,276,5195.806193,early
2026-05-05T22:35:51.664592+00:00,mQR17nCXUSA,UCPgVPrgqpALC1s2e63fgKyg,elWacky,2026-04-30T20:00:30+00:00,5.10789,113775,273,22274.363778,early
2026-05-05T22:35:51.664592+00:00,-0FsgHxwxgQ,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-04-23T23:00:00+00:00,11.983237,81325,272,6786.563597,active
2026-05-05T22:35:51.664592+00:00,o8Z1Q8UPSOU,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-01T16:41:42+00:00,4.245945,15186,269,3576.588957,early
2026-05-05T22:35:51.664592+00:00,f0ukpT07u2c,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T21:45:02+00:00,3.035297,13793,265,4544.201111,early
2026-05-05T22:35:51.664592+00:00,OgbLx7K5jKI,UCoOae5nYA7VqaXzerajD0lg,Ali Abdaal,2026-05-01T10:00:47+00:00,4.52436,27216,264,6015.436437,early
2026-05-05T22:35:51.664592+00:00,Gr6qcQdzDfw,UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,2026-05-02T11:00:20+00:00,3.483005,10553,263,3029.854967,early
2026-05-05T22:35:51.664592+00:00,i6wL2IzuW7s,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,2026-05-02T12:33:56+00:00,3.418005,9867,259,2886.771669,early
2026-05-05T22:35:51.664592+00:00,4IeYytwcpuQ,UCM55RjebjSevVWPnj2LEymw,viyaura,2026-04-22T17:19:53+00:00,13.219429,106839,255,8081.967837,active
2026-05-05T22:35:51.664592+00:00,21UbB1_pq3o,UCRDQzsHtx2cXvzEXnEhbxBg,Mister Krax,2026-05-02T07:03:10+00:00,3.647704,9228,252,2529.810533,early
2026-05-05T22:35:51.664592+00:00,-APimd6TUro,UC5mQQ4Ur6oA8lsGFkvH2lyg,Noche De Chicxs,2026-04-26T02:00:00+00:00,9.858237,34898,250,3539.983873,active
2026-05-05T22:35:51.664592+00:00,UDiJI3q9wFQ,UCaVPhFg-Ax873wvhbNitsrQ,El Robot de Platón,2026-04-30T00:15:30+00:00,5.930806,33931,250,5721.144816,early
2026-05-05T22:35:51.664592+00:00,CdlFyd3WHbg,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-05-02T01:21:18+00:00,3.885112,11496,250,2958.988055,early
2026-05-05T22:35:51.664592+00:00,_twN29IEQlc,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2026-04-27T22:34:04+00:00,8.001246,35113,244,4388.4415,active
2026-05-05T22:35:51.664592+00:00,2NMgx26Y-Bk,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T21:45:00+00:00,2.03532,3185,240,1564.864493,early
2026-05-05T22:35:51.664592+00:00,OWkM5YoEhgM,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-23T16:30:18+00:00,12.253862,72993,236,5956.734293,active
2026-05-05T22:35:51.664592+00:00,1lx0bttCAbs,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-22T19:00:01+00:00,13.149892,39918,235,3035.614285,active
2026-05-05T22:35:51.664592+00:00,BPt0fwBCDbQ,UCl5-lvQyfILb-l2abPk4Ntg,Inteligencia Artificial,2026-04-22T09:51:17+00:00,13.530957,373114,234,27574.841898,active
2026-05-05T22:35:51.664592+00:00,PN8bHAr0f1M,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,2026-04-27T16:32:30+00:00,8.252334,172438,234,20895.664184,active
2026-05-05T22:35:51.664592+00:00,sebAi3RkL4o,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-03T21:50:00+00:00,2.031848,6221,232,3061.744776,early
2026-05-05T22:35:51.664592+00:00,6XxQMeqG1P4,UCX9NJ471o7Wie1DQe94RVIg,Fazt,2026-04-28T18:51:34+00:00,7.15576,32555,231,4549.481816,active
2026-05-05T22:35:51.664592+00:00,bbhBRpDlFHE,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,2026-05-04T15:18:37+00:00,1.303642,3259,228,2499.919456,early
2026-05-05T22:35:51.664592+00:00,HyO6rMqRXw0,UC1viRct91s1a3Z5yvk7FJXw,Diego Ruzzarin,2026-04-30T16:00:24+00:00,5.274626,27402,227,5195.060275,early
2026-05-05T22:35:51.664592+00:00,n1G2FQ0UEqc,UC5PwIMtLiIBCBhsu8f_-6UQ,Santiago Bilinkis,2026-04-28T17:06:21+00:00,7.228827,70989,222,9820.265446,active
2026-05-05T22:35:51.664592+00:00,JTtyJPD0ZOw,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-30T17:00:33+00:00,5.232855,12197,221,2330.849985,early
2026-05-05T22:35:51.664592+00:00,eGmGoahyI-U,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,2026-04-29T23:37:15+00:00,5.957369,15279,220,2564.722783,early
2026-05-05T22:35:51.664592+00:00,zyJ1yZwX_tE,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-04-27T19:00:00+00:00,8.149904,44561,219,5467.671766,active
2026-05-05T22:35:51.664592+00:00,em-cVkkWtZo,UCbUYAYd1WUznxEEl498z7vA,Woshingo Streams,2026-05-04T21:00:48+00:00,1.066015,1715,219,1608.795373,early
2026-05-05T22:35:51.664592+00:00,EXOQ7vN2NXk,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,2026-04-27T13:00:32+00:00,8.399533,24346,217,2898.494476,active
2026-05-05T22:35:51.664592+00:00,Rpw1_eKZCEA,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,2026-05-04T22:26:29+00:00,1.006512,1434,215,1424.722209,early
2026-05-05T22:35:51.664592+00:00,La4ogJrxI0g,UCTfQ65AxquXmih3r6rZmK-Q,jefillysh,2026-04-22T18:24:40+00:00,13.174441,49751,213,3776.327208,active
2026-05-05T22:35:51.664592+00:00,b-NJDpglmeM,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-05-02T15:30:30+00:00,3.29539,17863,212,5420.602721,early
2026-05-05T22:35:51.664592+00:00,ZrvvBKldeo0,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-03T23:04:00+00:00,1.980459,10389,212,5245.753636,early
2026-05-05T22:35:51.664592+00:00,iTOXHp4c1YE,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,2026-04-29T17:11:47+00:00,6.225054,137499,209,22088.001164,early
2026-05-05T22:35:51.664592+00:00,9opMZrn2-zg,UCUyDOdBWhC1MCxEjC46d-zw,Alex Hormozi,2026-05-01T09:00:00+00:00,4.56657,24809,209,5432.742737,early
2026-05-05T22:35:51.664592+00:00,MK3Lz4fAvZo,UCEQXxiYxNZbym9Fad7-n2Lg,Doctor Fisión,2026-04-30T16:30:09+00:00,5.253966,37831,208,7200.465325,early
2026-05-05T22:35:51.664592+00:00,DB302vKJ2Go,UCP15FVAA2UL-QOcGhy7-ezA,EDteam,2026-05-02T15:07:28+00:00,3.311385,12550,208,3789.954958,early
2026-05-05T22:35:51.664592+00:00,NDF3VSFbxAU,UC55-mxUj5Nj3niXFReG44OQ,Platzi,2026-04-29T16:09:54+00:00,6.268029,7092,206,1131.456156,early
2026-05-05T22:35:51.664592+00:00,jIj6PuMrDGA,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2026-04-27T18:30:12+00:00,8.170598,42498,204,5201.332877,active
