execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UC1yNl2E66ZzKApQdRuTQ4tw,Sabine Hossenfelder,14,1,26408,618,0.063891,323626,1007070,1.377232,76.844784,5,12,40.310078,3.092055,d96WHYOHoU8,These Reactors Solve The Nuclear Safety Problem,7150,0,0.928571,0.071429,89.5
2026-05-18T02:10:49.522964+00:00,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,16,0,14044,45.5,0.032247,187426,375513,2.139085,87.277354,4,13,23.255814,4.72,a8EfFGeY9S8,everyone JUST got HACKED...,6569,0,0,1,93
2026-05-18T02:10:49.522964+00:00,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,2,0,7650,3825,0.04168,88985,145806,2.61556,95.165394,1,2,90.697674,1.082531,UiX4CFIiegM,Red & Black Knights (extraordinary result) - Numberphile,5982,0,0,1,67.25
2026-05-18T02:10:49.522964+00:00,UCzR-rom72PHN9Zg7RML9EbA,PBS Eons,4,0,10512,2234,0.044951,126945,638287,0.85236,70.737913,1,3,45.736434,2.862803,-ellvM_GPWI,The Mystery of the Missing Deep-Sea Fish,5920,0.5,0.25,0.25,72
2026-05-18T02:10:49.522964+00:00,UCL8w_A8p8P1HWI3k6PR5Z6w,Two Cents,2,0,6960,3480,0.057368,64413,80902,3.412224,98.21883,1,2,88.372093,1.176434,KUu4fahAg7M,Is Gen Z Destroying the Restaurant Industry? #restaurant #genzmoney #genz #economy #foodshorts,5637,0,0.5,0.5,63.5
2026-05-18T02:10:49.522964+00:00,UC7_gcs09iThXybpVgjHZ_7g,PBS Space Time,1,0,5490,5490,0.056891,133036,724416,0.787054,70.229008,0,1,94.573643,0.897281,FMdrD_jcYgE,We Found Galaxies Too Old for the Universe,5490,0,0,1,63
2026-05-18T02:10:49.522964+00:00,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,16,2,7314,29.5,0.048187,55726,69365,3.443029,98.473282,8,14,16.27907,5.942857,tEFXfFkOkGA,Acelera tu web con @wprocket  👀 #desarrolloweb #programacion,5044,0.5,0.5,0,93
2026-05-18T02:10:49.522964+00:00,UCRlBDnRQduDk4tmm1OtpSRg,UN POCO MEJOR,3,0,5834,720,0.054357,93358,174896,2.287678,89.821883,0,2,24.031008,4.715428,uTBQ0E07n88,El Mapa Entero del Dinero en 21 Minutos,4990,0,0,1,70.25
2026-05-18T02:10:49.522964+00:00,UCqLiW00gUvXG0J5vlZZNJ1g,FranqitoM,2,0,6042,3021,0.055341,174265,836341,0.892997,70.992366,0,1,20.155039,4.839502,U5l0Z8T4tCk,Spotify ?,4955,0.5,0.5,0,68.5
2026-05-18T02:10:49.522964+00:00,UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,9,1,7895,186,0.032982,113895,339150,1.439249,78.117048,3,8,9.302326,8.04,uGwDuvSqgYI,Claude Cowork Fundamentals In 22 Minutes,4810,0.666667,0.111111,0.222222,80.75
