execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-21T12:28:40.492262+00:00,UCoxcjq-8xIDTYp3uz647V5A,Numberphile,2,0,6410,3205,0.039981,92737,170748,2.327666,29.381443,0,2,78.181818,0.800568,UiX4CFIiegM,Red & Black Knights (extraordinary result) - Numberphile,3873,0,0,1,68.5
2026-05-21T12:28:40.492262+00:00,UCYVinkwSX7szARULgYpvhLw,Ali-A,3,0,4828,792,0.024427,27464,27464,4.285714,60.438144,3,3,23.636364,3.742373,qqVnq__r6gs,I Snuck a Pro into a BRAINROT Tournament!,3783,0,0,1,60.25
2026-05-21T12:28:40.492262+00:00,UCPH3Oz99Y_jrVBCQMjQZNSg,Memorias de Pez,8,1,6665,333,0.054346,20200,20200,4.285714,60.438144,8,8,47.532468,1.904667,Ujasr34tnEw,ISRAEL amplía 1000 Km su TERRITORIO desde los ataques de HAMÁS,3756,0,0.125,0.875,79
2026-05-21T12:28:40.492262+00:00,UC88lvyJe7aHZmcvzvubDFRg,Timeline - World History Documentaries,6,0,11415,1780,0.026608,34135,34135,4.285714,60.438144,6,6,49.350649,1.830717,c0E46LUbHwc,The End Of The West? How China Is Taking Over The World,3726,0,0,1,75.5
2026-05-21T12:28:40.492262+00:00,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,7,0,6273,238,0.142613,13604,13604,4.285714,93.427835,7,7,64.155844,1.233333,ap97S2et-50,¿Cómo fue la Cataluña FRANCESA?🇫🇷🇪🇸 - El Mapa de Sebas,3491,0,0.714286,0.285714,77.25
2026-05-21T12:28:40.492262+00:00,UCn8zNIfYAQNdrFRrr8oibKw,VICE,2,0,4269,2134.5,0.019765,6971,6971,4.285714,60.438144,2,2,84.935065,0.478164,r8kpOGuCXe4,Riz Ahmed takes on Iconic British Culture | VICE Culture Club Ep11,3358,0,0,1,51
2026-05-21T12:28:40.492262+00:00,UCH5_L3ytGbBziX0CLuYdQ1Q,CNBC Make It,7,1,5510,201.5,0.028672,20747,20747,4.285714,60.438144,7,7,24.935065,3.464491,nThsHXjrpvc,How I Built A $2.8 Million/Year Ice Cream Company,3336,0,1,0,77.25
2026-05-21T12:28:40.492262+00:00,UCxcDzs-4quJV4QsairlFYNg,Alejavi Rivera,8,0,11925,1049.5,0.041613,122997,342817,1.537643,18.814433,2,8,63.116883,1.292049,J_cMk5zEThI,¡Obsidian reventó la IA con MEMORIA GRATIS e ILIMITADA! Esto puedes hacer 🚀,3168,0,0.125,0.875,79
2026-05-21T12:28:40.492262+00:00,UCBa5G_ESCn8Yd4vw5U-gIcg,Stanford Online,18,6,7342,341.5,0.033063,24073,24073,4.285714,93.427835,18,18,55.584416,1.575403,tsQB0n0YV3k,Stanford CS153 Frontier Systems | Jensen Huang from NVIDIA on the Compute Behind Intelligence,3106,0,0,1,96.5
2026-05-21T12:28:40.492262+00:00,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,5,0,3214,34,0.075604,13979,28006,2.139184,27.57732,1,5,43.376623,2.076923,nSmpSdYH7jA,La Crisis Económica de 2026 YA EMPEZÓ (Abre los Ojos),3101,0,0,1,73.75
2026-05-21T12:28:40.492262+00:00,UCbx_d228PdYwgB4Jz202SIQ,Gentleman Programming,2,0,3122,1561,0.064496,14427,14427,4.285714,93.427835,2,2,49.61039,1.814733,5Q7jV8TpMXA,El PADRE de todos los CURSOS de IA: 20 Agent Harness para programar con disciplina,2996,0,0.5,0.5,53.5
2026-05-21T12:28:40.492262+00:00,UCOHxDwCcOzBaLkeTazanwcw,Bravos Research,8,1,6258,214,0.027395,124391,454790,1.172199,12.113402,2,8,14.025974,5.457656,ZyC3GRY5e1M,The Next 6 Months Will Make History.,2931,0,0.75,0.25,79
2026-05-21T12:28:40.492262+00:00,UCCKpicnIwBP3VPxBAZWDeNA,Money & Macro,1,0,2910,2910,0.045803,11874,11874,4.285714,60.438144,1,1,92.727273,0.214363,fWF0ZwzGoho,Iran's crumbling economy,2910,0,0,1,46.75
2026-05-21T12:28:40.492262+00:00,UCJ24N4O0bP7LGLBDvye7oCA,Matt D'Avella,1,0,2862,2862,0.051954,22894,244999,0.40048,2.57732,0,1,69.61039,1.057172,-1Fhry-Mqks,I tried to optimize my life. It made it worse.,2862,0,0,1,66.75
2026-05-21T12:28:40.492262+00:00,UCtwslQPB_xJfaFuZv0OETNw,Kings League Spain,25,1,11240,114,0.027894,98954,98954,4.285714,60.438144,22,22,17.922078,4.850299,86Zz0gkGZD8,Jugadora de la Serie A da una masterclass de toques en la #QueensLeague,2846,0,0.32,0.68,100
2026-05-21T12:28:40.492262+00:00,UC30ajuhy8cViP2DiM1QLjmg,98grados,10,0,5336,84.5,0.113998,31283,84708,1.582731,19.072165,2,10,10.909091,6.147368,2rXcq6fXpiM,Tuve AMBAS y doy mi VEREDICTO... Laptop Gamer vs MacBook Pro,2825,0,0.7,0.3,82.5
2026-05-21T12:28:40.492262+00:00,UCAW-NpUFkMyCNrvRSSGIvDQ,Ninja,4,1,4326,899,0.050028,15403,15403,4.285714,93.427835,4,4,76.363636,0.846316,xTVpithcPvI,I Miss TimTheTatman...,2821,0,0,1,62
2026-05-21T12:28:40.492262+00:00,UChXKjLEzAB1K7EZQey7Fm1Q,Pokimane,1,0,2758,2758,0.071244,13235,13235,4.285714,60.438144,1,1,88.311688,0.371324,3p4VWK0MP1U,"pov: a week in pokimane's life (first commercial, podcast breakup, workouts)",2758,0,0,1,46.75
2026-05-21T12:28:40.492262+00:00,UCLv7Gzc3VTO6ggFlXY0sOyw,Harvard University,5,1,5783,1464.5,0.039503,23370,23370,4.285714,60.438144,5,5,75.584416,0.860354,pnmaV68L1BM,Unlocking Harvard's Ties to Slavery Through Descendant Research,2667,0,0.8,0.2,67.5
2026-05-21T12:28:40.492262+00:00,UCClNRixXlagwAd--5MwJKCw,H2ODelirious,5,1,6004,1377,0.04795,27190,27190,4.285714,60.438144,5,5,70.12987,1.052666,mg4TffLl9Y0,TRYING OUT A GAME CALLED WRECK RUNNERS!,2554,0,0,1,70
2026-05-21T12:28:40.492262+00:00,UCBxr1muciHdRtlygUhruARw,Eduardo Rosas - Finanzas Personales,3,0,4016,902,0.068713,17701,17701,4.285714,60.438144,3,3,60.519481,1.351481,LgZX3dIoC9c,Cuando la educación financiera no es suficiente #prestamos #deudas #finanzaspersonales,2515,0,1,0,60.25
2026-05-21T12:28:40.492262+00:00,UCWn_0MmgojB711LFX-jaCDQ,El Rincón Del Dev,8,0,3271,21.5,0.050554,68596,75689,3.88409,31.958763,2,7,1.038961,13.222222,lT0Sq-9cvh4,Cómo aprendí a programar GRATIS y conseguí TRABAJO,2339,0,1,0,79
2026-05-21T12:28:40.492262+00:00,UCDnUOd6PIlQAL9bPUTf9BkQ,Sapiencia práctica,6,0,2666,109.5,0.085948,9084,23082,1.686658,20.876289,1,6,53.506494,1.683761,SHKbCp1oq40,6 señales de ATRACCIÓN TÁCITA (no declarada),2176,0,1,0,75.5
2026-05-21T12:28:40.492262+00:00,UC2xjgvWb9cx5F637XjsUNxw,toycantando,2,1,2119,2119,0.002443,11521,11521,4.285714,60.438144,2,2,83.896104,0.512649,Ou7na99kBNA,El Baile de La Vaca Lola 🐮 Y Más Canciones Para Bailar | Toy Cantando,2119,0,0.5,0.5,49.75
2026-05-21T12:28:40.492262+00:00,UCqcbQf6yw5KzRoDDcZ_wBSw,Wes Roth,18,1,6964,104,0.031581,137676,408296,1.445128,17.268041,7,17,18.701299,4.76,a8EfFGeY9S8,everyone JUST got HACKED...,2100,0,0,1,96.5
2026-05-21T12:28:40.492262+00:00,UCV5G678sZwW5IcF3pCfRbHQ,La Hiperactina,3,0,3418,902,0.1018,33977,70950,2.052371,26.546392,1,3,60,1.410026,qmiPJlei9bk,¿Por qué el miedo puede dar placer?,2045,0,0.666667,0.333333,70.25
2026-05-21T12:28:40.492262+00:00,UCddn8dUxYdgJz3Qr5mjADtA,NutritionFacts.org,7,1,2737,155,0.067386,19061,19061,4.285714,60.438144,6,6,77.142857,0.825553,jiw9ybLSoDw,Diets and Foods Shown to Improve Depression in Randomized Controlled Trials,2026,0,0.571429,0.428571,77.25
2026-05-21T12:28:40.492262+00:00,UC71VTsUKOsh6QEGnzaa2KuQ,Rankia,10,1,3030,28,0.066334,10237,10237,4.285714,60.438144,10,10,14.285714,5.445783,ofmi10BxOhk,El indicador de Warren Buffett acaba de marcar un 231%: ¿Por qué la bolsa sigue subiendo?,1974,0,1,0,82.5
2026-05-21T12:28:40.492262+00:00,UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter,1,0,1950,1950,0.032099,21021,178651,0.504279,4.123711,0,1,82.857143,0.573656,t9PF8V132Y4,Walmart’s New Plan to Defeat Amazon,1950,0,0,1,65.5
2026-05-21T12:28:40.492262+00:00,UCtu2BCnJoFGRBOuIh570QWw,Sodapoppin,4,1,2546,349,0.0185,13595,13595,4.285714,60.438144,4,4,53.766234,1.68,AeNVZ22HacI,I Fought 99 Viewers in Backpack Battles..,1899,0,0.25,0.75,63.25
2026-05-21T12:28:40.492262+00:00,UC3IEYr87JpgBeVbbc0gP9DA,Irene Albacete,2,0,1979,989.5,0.10798,17354,27773,2.677935,30.670103,1,3,67.272727,1.136646,NqRC2EGe2sQ,CÓMO DEJAR DE PROCRASTINAR PROYECTOS.,1858,0,0,1,68.5
2026-05-21T12:28:40.492262+00:00,UCUHW94eEFW7hkUMVaZz4eDg,minutephysics,1,0,1840,1840,0.062834,48937,48937,4.285714,60.438144,0,1,59.220779,1.420578,PTO0s8YQ49o,The Magic of Thorium Nuclear Reactors,1840,0,1,0,51.75
2026-05-21T12:28:40.492262+00:00,UC52kszkc08-acFOuogFl5jw,Tibees,2,0,2165,1082.5,0.074748,10969,88219,0.532878,4.381443,0,1,61.558442,1.316073,Cd5EHfRerGI,The physics slop that YouTube wants me to make,1745,0,0,1,68.5
2026-05-21T12:28:40.492262+00:00,UCwd_qoS94df5orGoPLPnsxQ,Franco Pisso,4,0,4100,966.5,0.086584,33870,142485,1.018754,10.824742,1,3,60.779221,1.347992,SWyHoj5CRqs,7 cosas que hacen los que SE HACEN RESPETAR (sin levantar la voz),1733,0,0,1,72
2026-05-21T12:28:40.492262+00:00,UCDYT9mM3L_ByrPYMyl0MGGg,BBC Ideas,4,1,2137,402,0.061783,7574,7574,4.285714,60.438144,4,4,54.805195,1.587786,NdQ8RAfItX0,5 simple hacks to help you learn a language | BBC Ideas,1687,0,1,0,62
2026-05-21T12:28:40.492262+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,65,2,2686,2,0.05798,31923,67600,2.023859,26.030928,17,63,7.142857,7,lXVyuiseTsQ,Experto en Inversión: Cómo Invertir y Hacer Crecer Tu Dinero (Guía Real de Inversiones) | EP. #67,1664,0,0.938462,0.061538,100
2026-05-21T12:28:40.492262+00:00,UCHhYXsLBEVVnbvsq57n1MTQ,The AI Advantage,3,0,2551,841,0.036439,13617,13617,4.285714,93.427835,3,3,51.428571,1.75981,APaj_XE7Uuk,I Created a Prompt That Unlocks ChatGPT Images 2.0,1657,0,0.666667,0.333333,60.25
2026-05-21T12:28:40.492262+00:00,UC7rmCjnXx6JNr_Rm4n37cFA,Healthy Pockets,3,0,1762,72,0.074687,13331,13331,4.285714,60.438144,3,3,1.298701,12.609756,DQcE9L_FOzQ,Predijo el Techo de Bitcoin. Ahora Advierte que Viene un Crash,1623,0,0,1,60.25
2026-05-21T12:28:40.492262+00:00,UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,14,2,6475,586.5,0.064854,20823,20823,4.285714,60.438144,14,14,56.103896,1.534687,0aDOxqV-rRA,"Samsung Galaxy S26+ vs S25 FE, ¿hay tanta diferencia?",1616,0,0.642857,0.357143,89.5
2026-05-21T12:28:40.492262+00:00,UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI,9,2,4779,496,0.036144,21220,21220,4.285714,60.438144,9,9,61.298701,1.330508,D_FCYsshMI4,Computer use in Codex,1564,0,0.555556,0.444444,80.75
2026-05-21T12:28:40.492262+00:00,UCtscFf8VayggrDYjOwDke_Q,Angela Collier ,1,0,1529,1529,0.086038,19081,103871,0.787281,7.474227,0,1,34.805195,2.554394,p6Ejmhwb8Sc,genesis mission (us government),1529,0,0,1,56.75
2026-05-21T12:28:40.492262+00:00,UCdulIs-x_xrRd1ezwJZR9ww,pildorasinformaticas,5,1,1627,64,0.086736,2084,2084,4.285714,60.438144,5,5,74.545455,0.89441,qbLhzFg22w4,Lenguajes y mercados en mayo 2026 | Rankings y empleo IT,1485,0,0,1,67.5
2026-05-21T12:28:40.492262+00:00,UCR9j1jqqB5Rse69wjUnbYwA,All About AI,7,1,2422,235.5,0.038808,5909,5909,4.285714,60.438144,7,7,58.441558,1.448718,kN4Hm0azqH0,How I Farm Money On The App Store Using AI (you can too),1470,0,0.142857,0.857143,77.25
2026-05-21T12:28:40.492262+00:00,UCWxlUwW9BgGISaakjGM37aw,Valkyrae,5,1,3935,1112,0.032011,14772,14772,4.285714,93.427835,5,5,74.025974,0.908736,37d4JpFJAr0,🔴LIVE! BEATING GOD OF WAR 2 TODAY!!! (also live on twitch),1428,0,0,1,70
2026-05-21T12:28:40.492262+00:00,UCtT7zEoC9-HNyLYb8cYWoww,Ale Marin,10,1,3208,41,0.072843,39757,145130,1.174031,12.371134,1,9,14.805195,5.372385,HB20PBw3C-0,MILO J ⚠️ Análisis SIN FILTRO | ¿Quién caraj es Milo J? | El artista más subestimado (y cancelado),1422,0,0.2,0.8,82.5
2026-05-21T12:28:40.492262+00:00,UCaZ5txM63JGqgzRTVXy5e9g,César Dabián Finanzas,5,0,2135,231,0.054489,23978,54128,1.898516,23.969072,2,5,28.571429,3.015584,irGF0_FStdA,Deja de Ahorrar en Tonterías,1320,0,0,1,73.75
2026-05-21T12:28:40.492262+00:00,UCF0L4jd9LcSIxsj5gKITMqQ,Jaime Higuera,2,0,1734,867,0.062826,7819,26015,1.288103,14.43299,0,1,63.376623,1.283887,cYDhCKATCbU,"Si tienes 20 y pico años, para. Necesitas ver esto.",1285,0,0,1,68.5
2026-05-21T12:28:40.492262+00:00,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,16,1,2099,30,0.072257,10429,24889,1.795802,22.42268,4,13,37.402597,2.392857,MeshWcsTC-g,"Disciplina Tu Sombra, y Hasta el Caos Temerá Tu Presencia - Carl Jung",1281,0,0,1,93
2026-05-21T12:28:40.492262+00:00,UC52hytXteCKmuOzMViTK8_w,CdeCiencia,2,0,1528,764,0.096974,16837,114597,0.629672,5.154639,0,2,65.974026,1.169118,gPmmDEGCQLg,Por qué hacer Alioli es casi imposible,1218,0,1,0,68.5
2026-05-21T12:28:40.492262+00:00,UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,1,0,1214,1214,0.030005,5636,5636,4.285714,60.438144,1,1,89.61039,0.323677,t8aAUKiVcec,My First Ever IRL Livestream (Insane Guests Pull Up),1214,0,0,1,46.75
2026-05-21T12:28:40.492262+00:00,UC4jlzJyMNQkkcEcCN3EFG7g,Brin,3,1,1392,696,0.059327,10991,104887,0.449096,3.350515,1,3,42.597403,2.103448,rJx6qKcbxrs,Este STREAMER MATÓ a su HERMANITO por LA PEOR RAZÓN,1187,0,0,1,70.25
2026-05-21T12:28:40.492262+00:00,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,6,0,3066,484.5,0.030485,15662,15662,4.285714,60.438144,6,6,46.493506,1.915217,GFlFABWeqDc,Devin AI Is the Future of Coding… Full Tutorial,1187,0,0.333333,0.666667,75.5
2026-05-21T12:28:40.492262+00:00,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,7,0,1914,23,0.058161,10621,65874,0.690994,6.185567,1,7,9.350649,6.52,3vlzQ4KstLA,Let’s talk about deeply unaffordable healthcare…,1118,0,0.857143,0.142857,77.25
2026-05-21T12:28:40.492262+00:00,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,9,0,1835,51,0.073426,7600,50275,0.647865,5.670103,2,7,15.324675,5.34375,M9o3pFN769k,⚠️ ¿Ya NO podrás FACTURAR la GASOLINA? 😥,1088,0,0.555556,0.444444,80.75
2026-05-21T12:28:40.492262+00:00,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,7,0,2247,258,0.048849,19825,109125,0.778596,7.216495,0,5,35.584416,2.536723,NZNz-Q1hXKQ,¿Por qué la edad para comprar casa pasó de 29 a 39 años?,1084,0,0,1,77.25
2026-05-21T12:28:40.492262+00:00,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,5,1,1860,377,0.070572,4336,4336,4.285714,60.438144,4,4,77.402597,0.825279,0j-s5ccvZBQ,PAU 2026 Cómo preparar matemáticas Sociales si has cursado mates de ciencias Selectividad,1060,0,0.4,0.6,66.25
2026-05-21T12:28:40.492262+00:00,UCLeusrqEwSzLNTDAVxPbi3w,Mariel de Viaje,3,0,1067,20,0.052143,1335,1335,4.285714,60.438144,3,3,83.636364,0.55,ZApF5QWAz6M,LO MEJOR de DUBÁI en un solo video 🇦🇪,1038,0,0.666667,0.333333,57.75
2026-05-21T12:28:40.492262+00:00,UCB34YbuG6ThXJzJsDAII5Dw,math2me,6,1,1027,12,0.025389,3202,3202,4.285714,60.438144,6,6,16.363636,5.25,3o2rUryu45E,Determina el ángulo de inclinación de una recta | Varias formas,932,0,0.333333,0.666667,75.5
2026-05-21T12:28:40.492262+00:00,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,7,0,2208,148,0.047672,34333,203399,0.723413,6.443299,0,6,41.558442,2.149378,4wC8hnQawiA,NVIDIA New AI Is An Efficiency Monster,910,0,0.857143,0.142857,77.25
2026-05-21T12:28:40.492262+00:00,UC6RTPEfYFMcb0-HLLMEpLdw,Caja de Peliculas,2,1,873,873,0.088691,3396,3396,4.285714,60.438144,2,2,95.324675,0.118182,o5iu2Z-KmvM,El REGRESO de UN SHOW MAS 🐦🦝,873,0,0,1,49.75
2026-05-21T12:28:40.492262+00:00,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,15,0,2050,30,0.045853,27682,93470,1.269254,14.175258,3,13,8.051948,6.857143,mUjWC22JmWM,¡Hermes Agent 3.0 es una LOCURA!,863,0,0.866667,0.133333,91.25
2026-05-21T12:28:40.492262+00:00,UCoMlNw7o21I7LqL4OsjSYAg,Feid,1,0,795,795,0.063186,2470,2470,4.285714,93.427835,1,1,96.623377,0.05283,RQe_YBIIwsw,PAPASITO ME SANAS LA VIDA ?? ESO LE DIJERON AL FERXXO EN ... VACAXIONES Television (CAPITULO 042),795,0,1,0,46.75
2026-05-21T12:28:40.492262+00:00,UCzKnSeOq30zVvgosDFlne5g,Finect - Invertir mejor,11,1,1354,42,0.051992,3176,3176,4.285714,93.427835,11,11,52.987013,1.704545,wuoLa-K81bg,Así invierte uno de los FONDOS más BUSCADOS en Finect (+95% a 12 meses) 🔋📈,789,0,0.363636,0.636364,84.25
2026-05-21T12:28:40.492262+00:00,UCF7UoUGGOUcSSNcVDndq7KQ,Itzcalli,4,0,1751,489.5,0.120154,18745,53106,1.512743,18.298969,1,3,57.662338,1.488848,INj5n4ISAi0,YUYA ES UNA GENIA DEL MARKETING,754,0,0.25,0.75,72
2026-05-21T12:28:40.492262+00:00,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,14,1,1996,123,0.076945,17210,79909,0.923014,9.020619,1,12,40.519481,2.192,nj4Sab7uev8,👉 Tu día empieza mal por estas 5 cosas,737,0,1,0,89.5
2026-05-21T12:28:40.492262+00:00,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,1,0,730,730,0.084013,4834,21858,0.947806,9.278351,0,1,76.103896,0.85,yemarhfhVA0,Epic transformation of my 1850s house in France (start to finish),730,0,0,1,66.75
2026-05-21T12:28:40.492262+00:00,UCBVjMGOIkavEAhyqpxJ73Dw,Maroon 5,1,0,655,655,0.045004,2581,2581,4.285714,60.438144,1,1,98.441558,0.012214,QxOp9DU8S38,“Heroine” single and lyric video out now 💋,655,0,1,0,46.75
2026-05-21T12:28:40.492262+00:00,UCanMxWvOoiwtjLYm08Bo8QQ,Matemáticas profe Alex,8,1,1664,149,0.072626,5911,5911,4.285714,60.438144,8,8,62.337662,1.294479,oVE7ZdxUsnI,Propiedades de la potenciación combinadas | Ejercicio 4,613,0,0.375,0.625,79
2026-05-21T12:28:40.492262+00:00,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,5,0,977,139,0.082966,10319,33662,1.313775,14.690722,2,4,31.688312,2.739496,wgtGulLPwE8,Libros de AUTOAYUDA que SÍ SIRVEN.,582,0,0.2,0.8,73.75
2026-05-21T12:28:40.492262+00:00,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,3,0,951,359,0.060191,6017,25974,0.992806,10.56701,0,3,57.402597,1.48954,WsK8Ht_a9J4,"10 Lecciones que Aprendí de ""El Arte de Gastar Dinero""",517,0,0.333333,0.666667,70.25
2026-05-21T12:28:40.492262+00:00,UChl76B7zqfMcNzfMi9vJruw,Mizkif,1,0,482,482,0.084661,1767,1767,4.285714,60.438144,1,1,94.545455,0.14082,9qWGchmM7dY,"I Let My Chat Invest $300,000 to prove its all luck",482,0,0,1,46.75
2026-05-21T12:28:40.492262+00:00,UCQIUhtP5WYIx_pMG8UvMYHg,Cristina Dayz ,6,0,905,47,0.073538,8995,17521,2.200217,28.608247,2,6,28.051948,3.052632,9plSVZP3Zx8,Cómo ganar más dinero (aunque seas tonto),453,0,0,1,75.5
2026-05-21T12:28:40.492262+00:00,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,3,1,731,365.5,0.081594,4957,100105,0.21222,1.546392,1,2,52.467532,1.71312,POn6IRgP5-A,La INFIDELIDAD está Fuera de Control...,442,0,0,1,70.25
2026-05-21T12:28:40.492262+00:00,UCRfa8Ea9f96LGXE3nvEYm7w,Mundukos,3,0,841,256,0.063896,4808,4808,4.285714,60.438144,3,3,85.194805,0.472585,Nrv6jBHdpXM,¿Cómo organizo un viaje a Europa en 2026 por mi cuenta?,437,0,0.333333,0.666667,60.25
2026-05-21T12:28:40.492262+00:00,UC7DdEm33SyaTDtWYGO2CwdA,Physics Girl,1,0,418,418,0.069687,3472,128979,0.115368,0.773196,0,1,52.207792,1.730162,Ycdklm6W1_o,What happened to my face,418,0,1,0,66.75
2026-05-21T12:28:40.492262+00:00,UC4a-Gbdw7vOaccHmFo40b9g,Khan Academy,2,0,649,324.5,0.012392,649,649,4.285714,60.438144,2,2,99.480519,0,7StiLL99KYg,SAT Prep That Works: Why Districts Choose Khan Academy,417,0,0.5,0.5,48.5
2026-05-21T12:28:40.492262+00:00,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2,0,582,291,0.090754,4822,33587,0.615289,4.896907,0,1,71.428571,1.005076,_twN29IEQlc,"La DECADENCIA del PENSAMIENTO CRÍTICO 🐍 ¿Crítica, adulación o ""hate""? | Arcade's Books",394,0,0,1,68.5
2026-05-21T12:28:40.492262+00:00,UCBHcMCGaiJhv-ESTcWGJPcw,NVIDIA Developer,7,2,609,44,0.049329,2312,2312,4.285714,60.438144,6,6,35.324675,2.544,sVpKonYJ4D4,How to Authenticate Agent Skills Before Execution | Nemotron Labs,329,0,0.285714,0.714286,77.25
2026-05-21T12:28:40.492262+00:00,UCv85NiROLKddHa0fBATwTzw,Victor Robles WEB,7,1,621,40,0.04918,2148,2148,4.285714,93.427835,7,7,29.61039,2.864865,i0qEwPy4dmc,OpenAI pierde dinero con ChatGPT y han hecho esto... #inteligenciaartificial #chatgpt,323,0,0.285714,0.714286,77.25
2026-05-21T12:28:40.492262+00:00,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,1,0,316,316,0.055866,2241,46179,0.20798,1.28866,0,0,72.987013,0.94462,sj1y9FDJKCM,The Film That Attacks You,316,0,1,0,66.75
2026-05-21T12:28:40.492262+00:00,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,4,0,596,142.5,0.076392,18299,90377,0.867746,7.989691,0,3,26.233766,3.359155,gV-VoaHsy-c,El hundimiento de CDMX no es como lo cuentan #cdmx,308,0,0.5,0.5,72
2026-05-21T12:28:40.492262+00:00,UC3aj05GEEyzdOqYM5FLSFeg,midulive,3,1,476,238,0.045437,3552,63299,0.240491,2.061856,1,3,27.272727,3.104359,J6Tn0FgJ768,OpenAI y Claude crean su propia consultora,288,0,0,1,70.25
2026-05-21T12:28:40.492262+00:00,UCabaQPYxxKepWUsEVQMT4Kw,Healthcare Triage,2,0,307,153.5,0.099155,1150,1150,4.285714,33.118557,2,2,24.155844,3.507937,I1u-uVoQIe8,Why Do I have to Wait to See a Doctor? Getting Care in the US Part 1,274,0,1,0,52.25
2026-05-21T12:28:40.492262+00:00,UCpuqYFKLkcEryEieomiAv3Q,Therapy in a Nutshell,2,0,523,261.5,0.051125,6443,6443,4.285714,60.438144,2,2,74.805195,0.889081,5gfc978c_2g,Playing Uno Reverse Card on Panic Attacks,265,0,1,0,53.5
2026-05-21T12:28:40.492262+00:00,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,1,0,257,257,0.064499,1838,18971,0.41522,2.835052,0,1,71.168831,1.018476,eYDQWSBQ47s,Creo una app con IA pero usando solo el móvil.,257,0,1,0,66.75
2026-05-21T12:28:40.492262+00:00,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,3,0,221,9,0.067552,885,885,4.285714,60.438144,2,2,81.818182,0.636364,KbIBnQBdp_o,Construye tu propio MCP de base de datos utilizando los servicios de Azure,211,0,0,1,57.75
2026-05-21T12:28:40.492262+00:00,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,27,2,686,13,0.028335,2404,2404,4.285714,60.438144,27,27,73.246753,0.941176,KHJfukNZFUg,Agent Academy Live,207,0,0.444444,0.555556,100
2026-05-21T12:28:40.492262+00:00,UC-ktYMwvFKNmhQdps8VDrkg,Daniel Felipe Medina,2,0,140,70,0.057169,4044,6712,2.582156,30.412371,1,2,0.25974,22.217391,p57YXg-qMdM,La verdad sobre la MUERTE de los cursos online,135,0,1,0,68.5
2026-05-21T12:28:40.492262+00:00,UCXgNowiGxwwnLeQ7DXTwXPg,The Science Asylum,1,0,133,133,0.102699,1897,19295,0.421353,3.092784,0,0,58.181818,1.469352,Ehoi-h7_rgM,Is the Universe just a Machine?,133,0,1,0,60.5
2026-05-21T12:28:40.492262+00:00,UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,2,1,100,100,0.06304,100,100,4.285714,60.438144,2,2,100,,53KqVqZ39eg,Scope uses Microsoft 365 Copilot to remove barriers and empower every employee,100,0,1,0,47.25
2026-05-21T12:28:40.492262+00:00,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,2,1,98,98,0.09523,409,409,4.285714,60.438144,2,2,91.168831,0.257576,oaKlwpBf8yE,Operaciones con matrices | Ej. 3 #julioprofe y #casio,98,0,0,1,49.75
2026-05-21T12:28:40.492262+00:00,UCB8h5BJZmSi3k15t8FCPyvA,Vilma OS,1,0,95,95,0.078271,589,589,4.285714,60.438144,1,1,99.480519,0,c_rUerjxcZw,La verdad sobre la IA que reemplaza profesionales en 2026 - #VilmaNúñez,95,0,1,0,45.5
