execution_date,video_id,channel_id,video_age_days,content_format,short_term_eligible,mid_term_eligible,long_term_eligible,evergreen_eligible,trend_burst_eligible,metadata_lift_eligible,channel_baseline_eligible,confidence_reason
2026-05-20T12:05:48.986097+00:00,q3J0s7KFxYo,UCJ5v_MCY6GNUBTO8-D3XoAg,1.438704,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,alIbruXtXho,UCvgfXK4nTYKudb0rFR6noLA,8.768935,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,I8poL_Uxv8I,UCzYfz8uibvnB7Yc1LjePi4g,5.706227,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,51qrG7SI0GM,UCbCmjCuTUZos6Inko4u57UQ,3.045567,shorts,False,False,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,3MM6dHrMfeA,UCvCfpQXRXdJdL07pzTIA6Cw,7.596736,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,aD8WIOZWpWE,UCWJ2lWNubArHWmf3FIHbfcQ,1.292986,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,eUpyQFF-4vY,UCbCmjCuTUZos6Inko4u57UQ,7.003241,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,P1DSZNhApJA,UCQHX6ViZmPsWiYSFAyS0a3Q,18.07625,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,jOUqLqlw39E,UCE_M8A5yxnLfW0KghEeajjw,7.462604,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,2F1B2_EySSM,UCWJ2lWNubArHWmf3FIHbfcQ,2.397465,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,QZpQTGb-mCU,UCBi2mrWuNuyYy4gbM6fU18Q,1.458136,shorts,True,False,False,False,True,False,True,low_history
