video_id,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20
1VSBgPn28zA,0.01461445,0.00386736,0.05714492,-0.00225511,-0.00866941,0.23994483,-0.0817333,0.05283953,-0.01703554,-0.12002154,-0.01800004,0.00571008,-0.00897405,0.00343373,-0.05088031,0.05653684,0.03763179,-0.08504868,0.01299535,0.1032853
Cql6TAdpPDU,0.19652451,0.31784926,0.02117354,-0.06751495,0.05373481,0.01634705,0.00057069,-0.01980333,-0.00902971,0.00017385,-0.07733401,0.02016762,0.06868746,-0.01034884,-0.0086975,0.02715755,0.09899496,-0.04876363,-0.05117094,-0.09766433
bfENsVP77VQ,0.04792111,0.05847442,0.02410524,0.01073624,-0.01786261,0.2801392,-0.09644703,0.07814276,0.02195335,-0.00163486,0.03244765,0.00455423,-0.02392625,0.01571792,0.16450682,-0.02397752,-0.00906771,-0.11243291,0.07342918,0.05271641
zj0BKLv9r8Y,0.16224874,-0.00972126,0.09700178,-0.00412314,-0.02613579,0.05275354,0.04676421,-0.14023437,0.0372646,-0.02151352,-0.08538625,-0.04351535,0.04645742,0.03044316,-0.01010359,0.14770056,-0.06793571,0.03312911,0.10191229,0.01508749
3lUxnG8nKC0,0.1119618,0.07772189,0.13549301,0.03915206,-0.0777712,0.0096404,0.08424292,-0.2174929,0.03146875,-0.04695823,0.0281143,0.03093591,-0.0978812,0.41837691,0.04941728,0.02404486,0.06036895,0.13521518,-0.00833235,-0.11868397
_9bYQ2tvc_s,0.07790844,0.00536691,0.06910815,0.04872954,-0.08727773,0.01694655,-0.01308368,-0.07946198,0.02812524,-0.04046206,0.1671756,-0.04907318,0.05477883,0.00052019,-0.02113671,-0.00051131,0.00138049,-0.03410259,0.03341148,-0.0108281
-uSQcEfnKp0,0.00984929,0.00151697,0.02050516,0.01398274,-0.01627111,0.07571544,-0.01655256,0.00154183,0.00156397,-0.00325768,-0.00492623,0.00152032,-0.00689468,0.00669768,0.01521015,-0.01000565,0.00566514,0.01165204,0.00130928,-0.00206008
YPboGQjMxNY,0.01166121,0.01493245,0.00700926,0.0080352,-0.00843367,0.01526408,-0.00084879,-0.00408094,-0.00836293,0.00076926,-0.01348158,0.01368381,0.0033261,0.003541,0.00686519,0.00101034,0.00819803,0.00630472,-0.02919457,-0.01372062
wEb6ULf3TzU,0.01239035,0.00795436,0.02301169,0.01150919,-0.01502277,0.09393335,-0.03349425,0.00871728,-0.00639595,-0.0413188,0.00206348,-0.0004333,-0.00580078,0.0181119,-0.01823908,0.01987636,-0.00390219,-0.04202046,0.01607771,0.00240526
xIE99iYdH_o,0.26068694,0.01858791,0.12183445,0.04935089,-0.15057549,-0.05980287,-0.11854204,0.14524496,-0.06510676,0.05261871,-0.12339524,0.01511061,-0.02484036,0.06792362,0.05538289,-0.00440911,0.00404883,-0.01489278,0.01590903,0.00294866
F1gM7N-WXdU,0.02176939,0.01443019,0.04645601,0.05583257,0.00765643,0.07729621,-0.02527239,-0.0120543,-0.0028757,0.00573146,-0.00486798,-0.00770356,-0.00302988,-0.03258653,0.00724473,0.02386563,-0.00399179,0.06384801,-0.00229922,-0.01824471
iQxwDGnuByc,0.15688363,0.03996065,0.15045479,0.07020768,-0.1191913,0.02112077,0.0498661,-0.13036482,0.01412308,0.00529549,-0.06140274,-0.03352357,0.09149632,0.00457987,0.02600133,0.10697098,-0.00995033,-0.07379675,-0.07323378,0.0022794
RWGr8LwG3TY,0.10979629,0.05326603,0.10360951,0.0666672,-0.10911291,0.01945654,0.08538638,-0.16802174,0.03045796,-0.01808346,-0.15273759,-0.0513313,-0.03184242,-0.02338501,0.05262025,0.11320219,0.0515792,0.06253227,0.0193734,0.02983182
Gmfpq60LbVQ,0.03012553,0.0148633,0.11335055,-0.02742614,-0.01359038,0.03317145,0.02112971,0.01873403,0.01375474,-0.02211039,-0.01785096,-0.02536491,-0.06125666,0.00925169,0.01751802,-0.02744588,0.05123042,0.0079495,-0.0593688,0.08798729
dqOmDZPkIF4,0.10028482,0.0550447,0.16686508,0.05051106,-0.10155001,0.00698183,0.04831236,-0.16154142,0.03116895,0.06399365,-0.17743897,-0.28353694,-0.01096579,-0.31517704,0.1213317,-0.20644728,-0.11621786,0.1627531,0.31562384,0.04739936
u3RceRwvVaw,0.05950685,0.03830438,0.0459445,0.04324499,-0.07728188,-0.00410816,-0.02477133,0.02903722,-0.03530922,-0.02914908,0.07536967,0.04118195,-0.06201336,-0.0885273,-0.04653539,0.08134659,0.00352665,-0.05147023,-0.05728874,-0.0689192
nJ0oh5u6YbM,0.02423974,0.01346376,0.03854495,0.02311654,0.00523067,0.15477811,-0.04578215,0.02882878,-0.00281482,-0.08105179,0.00596093,-0.01026495,-0.03464171,0.00469357,-0.05897022,0.02305914,0.01558608,-0.01941812,-0.01287593,0.07411389
-uUlnDjQxhg,0.01876241,0.01877875,0.03505623,0.02413775,-0.00737398,0.27751866,-0.09932025,0.06151867,0.00892275,0.0195547,0.03299397,0.01339044,0.03613568,0.02386131,0.12061838,-0.0442005,-0.06724037,-0.07653564,0.07657599,-0.0212513
nHH771Vtkxw,0.05978023,0.03488023,0.11542171,0.03754445,-0.07467154,0.01144887,0.05810415,-0.11262177,-0.03819388,-0.03613055,0.00341324,0.35417338,-0.06689136,0.05145184,-0.00084273,-0.15911483,-0.02543097,0.00968577,0.01020808,0.069532
iTOXHp4c1YE,0.04133619,0.03211333,0.06418059,0.04597547,-0.06562884,0.0007875,0.01514874,-0.05411711,-0.01843002,-0.02668846,0.03742789,0.11856822,-0.02084705,-0.0442051,-0.00942302,-0.02030498,-0.00541923,-0.00376371,-0.0430247,0.03415762
WPOhGVSPOyM,0.02671693,0.01840225,0.01612515,0.02485102,-0.0136256,0.03563091,-0.0270137,0.01122496,-0.02060482,-0.0046354,-0.03542817,0.00013722,-0.00416302,0.03670146,0.05159143,0.04907225,0.00514647,-0.01084854,-0.01688104,-0.00917915
oNjLzGpMCuw,0.0629703,0.03034457,0.0754127,0.00537466,-0.03939995,0.01067102,0.01819707,-0.07818698,0.01262454,0.01146615,-0.05333687,-0.03088163,0.03105155,0.03192568,-0.0261855,0.05252201,-0.03508639,-0.01306337,-0.00928727,-0.01808888
hXPy19kPego,0.04816809,0.04251867,0.0633729,0.04013984,-0.06360546,0.01425927,0.0499765,-0.06323445,-0.00158766,0.01051267,-0.06886039,-0.0399127,0.03445117,0.00926392,0.01046984,0.09298788,-0.05006363,0.04657797,0.05671626,0.01757623
rPAGWO3mtuE,0.07220391,-0.00684368,0.05190237,0.03595738,-0.06086121,0.01296669,0.03626969,-0.04320918,0.01071015,-0.0077131,0.01909147,0.01239693,-0.03568939,-0.01721687,-0.02249795,-0.03701762,-0.05647342,-0.07835951,-0.00173681,-0.02697327
dyy-YNiS0U4,0.04265944,0.04255864,0.04104481,0.02938817,-0.04989353,0.03417568,0.02713556,-0.0493354,0.00933981,-0.00867233,-0.09147468,-0.03958769,0.0600785,0.05661074,-0.0058601,0.00709116,0.00196307,-0.01807586,-0.02111929,-0.0566478
sjbKZ4CY1Ow,0.02441676,0.01112396,0.0498323,0.0219996,-0.03516625,0.30130929,-0.10190854,0.05302303,0.0043745,-0.03604417,-0.01091679,-0.01881308,-0.01792323,-0.01438944,0.12747012,0.00155713,0.01102297,0.05568063,0.0049033,0.02698642
48hHo2WcAQI,0.0411794,0.03836572,0.06818937,0.04622427,-0.06625016,0.04181596,0.06590948,-0.10339908,0.02260717,0.00790116,-0.11717841,-0.03557429,-0.02671748,-0.03806089,-0.04306831,0.0734477,-0.07923736,0.02415501,-0.14620881,-0.08006484
aQi987cz1nk,0.08077677,0.07006924,0.03333279,0.03346064,-0.05190308,0.01884815,0.03070092,-0.04910384,-0.02136823,-0.02116556,-0.03677041,0.09247018,0.03316445,-0.0009027,-0.0038915,-0.07879271,0.01087908,0.01888161,0.00222802,0.05180018
q1l42BPzbIk,0.02037826,0.01331046,0.04452812,0.03280508,-0.03140872,0.00896329,-0.00485531,-0.02494241,-0.00771412,-0.01840863,0.04408184,0.00419225,-0.03909313,-0.0355339,-0.00548111,0.03658538,0.00546492,-0.00440255,-0.01325535,-0.02615519
wdCDxH9KBss,0.1096268,0.06772922,0.13628905,0.09484195,-0.12255311,0.01271859,0.08805222,-0.21142037,0.01381837,-0.01907445,-0.08925429,0.06659127,0.0730497,-0.00574185,0.00766563,0.02118324,-0.03598557,0.05454292,0.09613251,0.00722011
yk8ziJow5dw,0.01280225,0.00369713,0.04735892,0.01989554,-0.01489952,0.23809957,-0.08572016,0.05508762,-0.02263945,-0.11709764,-0.0231175,-0.00851162,-0.02747079,-0.02902124,-0.24766876,-0.03708535,-0.10303346,0.17217944,-0.00062852,-0.09481187
x2r3FTy9HHE,0.01879774,0.00925612,0.03406321,0.01910003,-0.02290636,0.1864554,-0.05984202,0.01659781,0.00116864,0.02111662,0.04988029,0.00693075,0.04745236,0.00640583,0.2105564,-0.01890369,0.00834213,-0.03833125,0.04425161,-0.01607412
5W2lIWDyXjI,0.00965545,0.00400213,0.03020624,0.01210143,-0.01800442,0.06374611,-0.00709353,0.00746405,-0.00590462,-0.02384649,-0.00382083,0.00835323,-0.00777169,-0.00948021,0.01096776,-0.0082388,0.01335532,-0.02583603,0.00899467,0.01606087
em_K85l2WNY,0.1930545,-0.02519429,0.13309777,0.10754016,-0.21859883,-0.1088843,-0.12329805,0.0785723,-0.03447087,-0.0004442,0.10677047,-0.13867409,-0.00888966,0.04290145,-0.00378974,-0.0851647,0.07608086,-0.02629052,0.01448201,-0.10939383
_jxLMMcKmRQ,0.10290041,0.04428378,0.07329008,0.04186074,-0.07284616,0.01926017,0.07203386,-0.17372701,0.01969035,-0.00267186,-0.10364619,-0.09150972,0.07420245,0.06195994,0.00556356,0.11235008,-0.02056787,0.05371358,0.10374511,0.01398701
SnqFU1SppX8,0.06496782,0.02924647,0.23444587,0.63102225,0.53310718,-0.0323781,-0.05879385,0.00684683,-0.00094046,0.01104098,-0.03200025,-0.01492989,0.00727809,-0.03614749,0.01324389,-0.01531023,-0.01409903,-0.01014229,0.00014481,-0.02785845
k7aOM--Ycts,0.00996942,0.00044513,0.02131955,0.01799515,-0.01303798,0.08806358,-0.01664263,0.02889335,-0.00944231,-0.03216895,-0.02471774,-0.00921969,-0.00274647,0.02599734,0.00538545,-0.01164666,-0.04977138,-0.10869279,0.05045055,0.06135317
RnT_izvRznQ,0.10362801,0.04413317,0.14950937,0.10316079,-0.17040949,-0.00975,0.03911583,-0.05617053,-0.00364767,-0.03831306,0.19461848,-0.14535079,-0.05876565,-0.12101042,0.03446514,-0.03055558,-0.0879477,0.08538684,0.19696023,0.06226979
nnUFM61waQU,0.06330261,0.01440333,0.12354486,0.08266759,-0.15114202,-0.00869473,-0.00920894,-0.0737442,-0.00402716,-0.06819959,0.19166878,-0.09454641,-0.29991994,-0.2245222,0.09047781,-0.04660111,0.10347487,0.0660202,-0.05023663,-0.03030832
MlcUa5-3G68,0.10596354,0.07414672,0.11687992,0.06286136,-0.10605857,-0.00940689,0.01791563,-0.10735494,0.00593318,-0.06613861,0.18896151,-0.07927804,-0.03334491,-0.00363413,-0.04608324,-0.04115249,0.00012372,-0.02467469,-0.04583035,0.00944606
q_ynGwBIxLk,0.71333117,1.16307623,-0.31050084,-0.07590645,0.11471866,-0.00427505,-0.0212,0.05264858,-0.00885412,-0.00028612,0.02172968,0.0174409,0.01320609,0.0025665,-0.01315689,-0.00290572,0.00276843,-0.01500828,0.01863816,-0.02268342
THMW7bXTog4,0.02588819,0.01051868,0.05905524,0.02535216,-0.02568836,0.03639177,0.00934904,-0.02847067,-0.0280661,-0.01134499,-0.03548624,0.10265708,0.00689935,-0.02842933,-0.00061442,0.00837678,-0.02644999,0.01314477,-0.02411111,-0.00178257
rk2b7fH_Gcc,0.06039537,0.0590375,0.08903994,0.0184479,-0.0419644,0.02994178,0.047719,-0.09142623,0.02676913,0.01485198,-0.08601545,-0.03510634,-0.05947691,-0.03501693,-0.04035166,-0.02802365,-0.04864315,-0.02990165,-0.11661029,-0.07883433
nVHr2D6tnA4,0.09412279,0.01522008,0.0943317,0.06774984,-0.12778547,-0.03341104,-0.02408278,-0.05710415,0.2244606,-0.08124519,0.23145971,-0.04247305,0.00893348,-0.01710007,-0.0292999,-0.08725138,-0.03425242,-0.0730294,-0.01570604,-0.05299866
1X8BPKi1kP8,0.0146972,0.0043296,0.03917811,0.02413463,-0.03117656,0.13949847,-0.03533388,0.01041674,-0.00210481,-0.03714821,-0.00585883,-0.00338171,-0.01648763,-0.01936966,0.0759286,0.00437325,0.04446182,0.05122609,-0.02026597,0.01548456
v2SVwN2WLHA,0.20609433,-0.01122149,0.20228185,0.0945606,-0.22558172,-0.14414083,-0.17025304,0.09968208,-0.06866627,0.00379573,0.160285,-0.06636582,0.00992929,-0.0248789,-0.02373605,-0.17769328,-0.14777759,-0.06585852,0.09946024,-0.01825243
0VjrLsr61pk,0.06860284,0.07536359,0.08673923,0.03615436,-0.07814251,0.02748638,0.04734251,-0.11603613,0.00271444,0.01684668,-0.12894222,-0.05351092,0.08342079,0.0403346,0.01422764,0.14266224,-0.03424321,0.0736496,0.11871285,0.02482169
z_XHk-DZ1nY,0.02211563,-0.00047981,0.04410426,0.02176573,-0.03393531,0.007899,0.00974759,0.02999776,-0.03338718,-0.01447624,0.01041483,0.05674608,-0.0293788,-0.04296944,-0.02346278,0.09117642,0.0600323,-0.04529008,-0.02937994,-0.07293034
TekYNY3eGC0,0.03259992,0.02577446,0.05755426,0.00558063,-0.01132197,0.01848448,0.01658946,-0.01365948,0.00451625,0.00035889,-0.02397885,-0.0016273,-0.02559062,-0.01834025,0.00273604,0.0045964,-0.01734932,-0.04199311,-0.03021245,-0.01635352
2gFNJ6_ogzg,0.09310836,0.04254747,0.12491117,0.08612787,-0.15307482,0.00571092,0.0314754,-0.08341889,-0.00635865,-0.06987152,0.28201134,-0.04808497,-0.01226909,0.00933693,-0.07114473,-0.01453791,0.01627253,-0.07190858,0.01605878,-0.04355119
UEBpQgCIFTk,0.08292899,0.03568495,0.08540812,0.00495922,-0.03689872,0.01348092,0.03588205,-0.11831658,0.04604014,0.0001047,-0.07384335,-0.07552595,0.03364365,0.0442619,-0.02597539,0.00461036,-0.02229931,0.01749062,0.05298351,-0.02574995
CE6tiT3Q6c4,0.07700023,0.05918224,0.12187192,0.07856108,-0.1365719,0.00204469,0.01483201,-0.11585854,-0.0235116,-0.06177146,0.17897578,-0.04602373,0.07597124,0.00463112,-0.05079547,0.09079516,0.01089625,0.00343109,0.06385298,0.00985985
TRVnxUYQAmI,0.0554068,0.03934392,0.07698105,0.04914034,-0.06869401,0.02922739,0.07220245,-0.05674693,-0.00256111,0.0171795,-0.09061731,-0.05666604,0.01032272,-0.00440653,0.00635495,0.09347731,-0.05363734,0.02580284,0.03684589,0.01809113
2mOqRPcWgMM,0.02023495,0.00999106,0.03089906,0.02325215,-0.01431401,0.23591472,-0.09248751,0.0535279,-0.01487369,-0.06671001,-0.02227396,0.00675254,-0.01086648,-0.03534316,-0.07339244,-0.01817339,-0.02988355,0.06563869,-0.02983143,0.00281238
fr78adfAnuA,0.02016803,0.00731626,0.07510834,0.02264648,-0.03454895,0.36905164,-0.11447752,0.04889254,-0.00957883,-0.09514197,-0.03392319,-0.0922815,0.06580072,-0.04304555,0.07016616,-0.07646045,0.11842183,0.3863621,-0.19591412,-0.13066479
vTXoE7BLv9s,0.05615038,0.02951172,0.06437905,0.04428755,-0.06430523,0.03320935,0.04893676,-0.07923763,0.00766259,0.02120728,-0.07658528,-0.00934589,-0.00726366,-0.01412673,-0.00622852,0.09319523,-0.04267768,0.0168368,-0.02873931,-0.01626803
zuzydZz-cmo,0.06258672,0.05830278,0.09111243,0.15185298,0.08028634,-0.00092766,0.00305101,-0.0351252,-0.01429906,0.00648755,-0.04052111,-0.0034813,-0.02003234,-0.07127349,0.00283997,0.06250025,-0.05802865,0.02278294,0.02396811,0.02018854
465Vc9I4fvc,0.01535105,0.01009983,0.04498499,0.02079956,-0.01209236,0.214878,-0.08987549,0.04770489,-0.02251504,-0.099266,-0.05198854,-0.03415254,0.00015515,0.00984396,-0.31834102,-0.02612363,-0.0840584,-0.03457607,0.04808373,-0.09191328
XfY_L8MLOsU,0.01606206,0.00470934,0.04555287,0.03171114,-0.03000867,0.19000403,-0.06403836,0.00861566,-0.01532138,-0.06796138,-0.05027442,-0.01621832,-0.02640777,-0.04597492,0.08606095,0.04484604,0.15595637,0.15200958,-0.018365,-0.02521745
9rRvmcDpWwA,0.01185712,0.00773117,0.03730815,0.02778761,-0.01792765,0.25243411,-0.09023479,0.04029972,0.01188057,0.09653083,0.06188553,0.03510092,0.05750011,0.02750032,0.27414809,-0.033738,-0.06168228,-0.10328619,0.05235801,-0.06959774
GAf7J_t1o8U,0.10097754,0.07200655,0.13528726,0.03260379,-0.07988047,0.05941178,0.12081627,-0.11146229,0.04873182,-0.00448833,-0.0966561,-0.15517441,0.02027902,0.03908692,-0.03165229,-0.00171119,0.02952015,-0.01619682,-0.06827397,0.04228021
H3lUaL6-XQQ,0.01624827,0.01458332,0.10395091,-0.05391113,0.02292114,0.05270183,0.04003563,0.03853768,0.01240377,-0.01606215,-0.01201291,-0.03955563,-0.02769935,0.03102129,-0.01405629,0.01404428,0.04451173,-0.00169282,-0.04987218,0.08731787
OgbLx7K5jKI,0.01038479,0.00436225,0.03141813,0.02234309,-0.02548084,0.14616037,-0.0486835,0.01717347,-0.00633669,-0.037367,-0.01272421,-0.01470608,0.02386143,0.00194847,-0.02064778,-0.02876703,-0.00088935,-0.00015851,-0.00731328,-0.044332
Fy8H9I2kJkI,0.02062169,0.01508201,0.05261542,0.01961925,-0.02434148,0.2281728,-0.07659268,0.03618736,-0.01277739,-0.05420428,-0.03350718,-0.01861565,-0.01450466,-0.01687127,-0.10258558,0.03698791,0.01085477,0.00120349,-0.01141428,0.04131715
sbzsqNJuZvg,0.01055722,0.00802502,0.04069982,0.01439171,-0.00602708,0.23552576,-0.08927984,0.0685834,-0.02772783,-0.1443516,-0.0288408,-0.02018997,-0.02183021,0.00243992,-0.26300776,-0.02431745,-0.03439987,0.06341227,0.00047219,-0.02513405
3REHDZgXE1k,0.00723037,0.00285632,0.02191626,0.01396044,-0.0176371,0.0680814,-0.02062543,0.00802755,-0.00747029,-0.01681548,-0.00688666,0.00387468,0.002581,-0.00302285,-0.01049103,-0.03060214,-0.04652254,0.01953815,0.00548158,-0.06638595
3OUrr_2UCYs,0.01352856,0.0062394,0.04379345,0.00145887,-0.01013831,0.22674271,-0.07875387,0.05245554,-0.00691146,-0.10329082,-0.010758,-0.01677172,-0.02630704,0.00491469,0.02196487,0.05718644,0.05251926,-0.07367873,0.01561092,0.13499331
MWrMtRjLhjk,0.05620225,0.00474254,0.07296691,0.05192181,-0.08610424,-0.02177876,-0.02325987,-0.05604021,0.00929728,-0.05358219,0.19567649,-0.04680432,0.01033587,-0.03536876,-0.03040683,0.02631067,-0.03078036,-0.0114116,-0.03159512,0.01486456
WKBwkE4dn-k,0.00961818,0.00696033,0.02737578,0.02401862,-0.01283905,0.17564526,-0.06574827,0.0291686,-0.01353692,-0.06429511,-0.00938599,-0.00796603,0.01085311,0.02262288,-0.07018674,-0.01158187,-0.03167369,-0.04596802,0.0424659,-0.05977899
Hpl10gpuOGw,0.13839874,-0.02975401,0.14429051,0.11015264,-0.18177031,-0.06372481,-0.10212325,0.08757072,-0.05427634,0.11064005,-0.08957307,-0.05223351,0.00278921,-0.02860378,-0.11608474,-0.18721129,-0.14792614,-0.14295926,-0.04678719,-0.03576265
AzNb2nQrM7U,0.02694394,0.01957559,0.03911765,0.02434772,-0.03487473,0.01614832,-0.00500339,-0.01477704,0.00652028,-0.01652891,0.04033041,-0.00294358,-0.02496039,-0.02951322,-0.00979689,-0.01441855,0.01968097,-0.01768326,-0.03319508,-0.02461289
NlW_R21cBXs,0.04562752,0.01018619,0.07872476,0.0652766,-0.06426137,0.0314908,0.03689625,-0.06718109,0.01867834,0.01254022,-0.05698939,-0.00074316,-0.05950369,-0.10303989,-0.06739195,-0.06625741,-0.14234329,-0.08041245,-0.147789,-0.12040808
dZftIemBYVE,0.07792717,0.02488481,0.10341424,0.06782853,-0.10922487,0.01910912,0.01331883,-0.08509717,0.00515273,-0.0502321,0.06925882,-0.04672963,-0.05621453,-0.05643886,0.05921225,0.09450814,-0.03197086,0.08079196,0.03520065,-0.02178525
xhCLLakHBa8,0.0404793,0.01925799,0.05850594,-0.00872877,0.00095033,0.01707704,-0.00689648,0.01243241,-0.0066872,0.01418295,-0.02637775,0.00040716,-0.02157714,-0.03199864,0.00995905,0.00193415,0.00202239,0.0067924,-0.01810921,0.01667533
NRELko2BoRk,0.1372388,0.066451,0.08794776,0.06841988,-0.10906309,0.02173034,0.06262353,-0.10697889,0.00446711,-0.01343345,-0.10823408,-0.00526873,-0.11118537,-0.0264359,0.07264377,-0.01249406,0.12757183,0.00065691,-0.17142135,0.02825419
OuOIrxBXB0M,0.00600098,0.00633343,0.01087962,0.00784478,-0.00961172,0.08101311,-0.02723386,0.00847157,0.00105866,-0.01708775,-0.00387694,-0.01428611,0.00369705,-0.01738139,0.05230022,0.00215865,0.05485087,0.04919238,-0.00736374,0.01771375
sXV44nHGfAA,0.02844391,0.00926995,0.04612154,0.01881313,0.02046796,0.21150428,-0.07738848,0.06142616,-0.01388565,-0.15587283,-0.0395989,-0.01939192,-0.04759442,-0.01506507,-0.07536527,0.08322963,0.07300608,-0.0157732,-0.02610352,0.15772608
GmTuhpMe1oM,0.04835992,0.01774885,0.03232378,0.01823125,-0.02717819,0.01494658,0.03015351,-0.06711246,0.02672025,-0.00586486,-0.02795951,-0.04274595,0.04756407,0.03109817,-0.03169473,-0.04089886,0.0129349,-0.0542756,0.00197941,-0.03440074
qey62i2fvg0,0.0076583,0.00349569,0.02566684,0.01545175,-0.01896332,0.13249815,-0.04080176,0.01615196,-0.01103653,-0.07642182,-0.00372061,-0.00463659,-0.00937184,0.01388675,-0.04068957,0.01143722,0.02925838,-0.0503051,-0.01009474,0.04236077
OWkM5YoEhgM,0.08155526,0.06065855,0.08271053,0.04719751,-0.07444481,0.03125582,0.04135828,-0.11406073,0.02054507,0.05192285,-0.09599451,-0.05888434,0.09684495,0.04185149,-0.01322805,0.1103122,-0.01354554,0.04786576,0.0798149,0.02683387
fKtG9uPeMCc,0.10697288,0.01338705,0.06373737,0.04837215,-0.07123887,0.01234178,0.03789301,-0.10582915,0.01122742,-0.01843511,-0.05722619,0.05649561,-0.2016139,0.34875627,0.02737319,0.01947729,0.06997324,0.0242667,0.0641184,-0.08115618
KKwxanUOAd4,0.05186196,0.02839572,0.1129456,0.0225757,-0.06387341,-0.00739811,-0.00619786,-0.07875167,-0.00965951,-0.04164139,0.07366415,0.07059804,-0.00026285,-0.02226087,-0.01576523,0.03009098,-0.03674839,-0.0054469,0.038592,0.00607193
tUmd3tWCDKs,0.00631619,0.00353379,0.0278251,0.02476717,-0.00721686,0.24201925,-0.09614334,0.05260549,-0.02256482,-0.10076455,-0.02138587,-0.00087821,-0.01373405,0.00773701,-0.27877266,-0.05047663,-0.10756046,-0.0105434,0.05855989,-0.11198616
Rpw1_eKZCEA,0.04393941,0.0526152,0.04394295,0.03182825,-0.04717655,0.05791295,0.04135846,-0.06129562,0.01400988,-0.01351818,-0.07303763,-0.05772742,-0.00738156,0.00705391,-0.03575631,0.01032678,0.01434547,-0.03739777,0.07206369,-0.03913701
o39vHtwxPRg,0.06631352,0.0463666,0.24642387,0.58813207,0.56647928,-0.06020632,-0.05253726,0.02976513,0.0038677,-0.00674332,0.00697512,0.0091527,0.00670298,0.01819976,0.00319428,-0.003281,0.02591293,0.01299004,-0.00476371,0.01537114
WwEyLRmGU9g,0.03988988,0.02306576,0.13498685,-0.00666711,-0.05195298,0.00329516,0.01036347,-0.09059864,-0.001626,0.0084011,-0.00131255,-0.02061877,0.04088833,-0.02265359,-0.03501718,-0.05307606,-0.1010629,-0.03772366,0.05588988,-0.05162218
rfnB9MhBI44,0.05695897,0.05394614,0.09417087,-0.00198542,-0.02497485,0.01458183,0.020632,-0.0791937,0.00704668,0.00377363,-0.07494299,-0.02933832,0.00816826,0.03826359,-0.01421029,0.05426438,-0.03711499,0.00013272,0.03419859,0.00075127
gPmmDEGCQLg,0.04410198,0.01089213,0.09896075,0.06841433,-0.10452763,0.00461884,0.03295266,-0.0814431,-0.05762514,-0.06269022,0.040408,0.33165359,0.12585206,-0.01434179,-0.02691794,-0.13428689,0.01020148,0.03725287,0.04598453,0.11440589
UtXLbVdM7wk,0.13060314,0.00449625,0.12325743,0.1029028,-0.12630747,0.00272444,0.0089729,0.06017714,-0.0108632,0.15494683,-0.05499789,-0.07641806,-0.04777189,0.0321068,-0.02414055,-0.05874289,0.02169973,0.02046346,0.06275411,0.01972176
ckyeC880OPA,0.04322517,0.03870997,0.08442368,0.03858919,-0.05832775,0.02461613,0.04934935,-0.066228,-0.01642792,0.01335995,-0.04049988,0.05850642,0.03230969,-0.07166098,-0.00787138,0.09805926,0.05977262,0.01168852,-0.03519175,-0.06089661
